variant,N,D,n_heads,n_blocks,P,rep,seconds,checksum,expected
ribault_c,4096,512,8,24,24,3,1.652316185,1145997357,1145997357
ribault_c,4096,512,8,24,24,4,1.731324792,1145997357,1145997357
ribault_c,4096,512,8,24,24,5,1.815269569,1145997357,1145997357
ribault_c,4096,512,8,24,24,6,1.736113272,1145997357,1145997357
ribault_c,4096,512,8,24,24,7,1.661003177,1145997357,1145997357
ribault_rust,4096,512,8,24,24,1,1.699342551,1145997357,1145997357
ribault_rust,4096,512,8,24,24,2,1.711776700,1145997357,1145997357
ribault_rust,4096,512,8,24,24,3,1.106593186,1145997357,1145997357
ribault_rust,4096,512,8,24,24,4,1.797868813,1145997357,1145997357
ribault_rust,4096,512,8,24,24,5,1.101236072,1145997357,1145997357
ribault_rust,4096,512,8,24,24,6,1.555954699,1145997357,1145997357
ribault_rust,4096,512,8,24,24,7,1.512284963,1145997357,1145997357
ribault_hs,4096,512,8,24,24,1,4.017687537,1145997357,1145997357
ribault_hs,4096,512,8,24,24,2,5.857165157,1145997357,1145997357
ribault_hs,4096,512,8,24,24,3,6.393455180,1145997357,1145997357
ribault_hs,4096,512,8,24,24,4,7.166894428,1145997357,1145997357
ribault_hs,4096,512,8,24,24,5,6.613283970,1145997357,1145997357
ribault_hs,4096,512,8,24,24,6,6.159098283,1145997357,1145997357
ribault_hs,4096,512,8,24,24,7,6.237750597,1145997357,1145997357
strategies,4096,512,8,24,24,1,3.482598849,1145997357,1145997357
strategies,4096,512,8,24,24,2,3.318048357,1145997357,1145997357
strategies,4096,512,8,24,24,3,3.848356903,1145997357,1145997357
strategies,4096,512,8,24,24,4,3.395500539,1145997357,1145997357
strategies,4096,512,8,24,24,5,3.36905015,1145997357,1145997357
strategies,4096,512,8,24,24,6,3.422814887,1145997357,1145997357
strategies,4096,512,8,24,24,7,5.106178797,1145997357,1145997357
timely,4096,512,8,24,24,1,1.085570935,1145997357,1145997357
timely,4096,512,8,24,24,2,1.078212528,1145997357,1145997357
timely,4096,512,8,24,24,3,1.110802432,1145997357,1145997357
timely,4096,512,8,24,24,4,1.086045153,1145997357,1145997357
timely,4096,512,8,24,24,5,1.112162289,1145997357,1145997357
timely,4096,512,8,24,24,6,1.112505118,1145997357,1145997357
timely,4096,512,8,24,24,7,1.120589939,1145997357,1145997357
sucuri,4096,512,8,24,24,1,0.9896029494702816,1145997357,1145997357
sucuri,4096,512,8,24,24,2,0.9692948386073112,1145997357,1145997357
sucuri,4096,512,8,24,24,3,0.9505851678550243,1145997357,1145997357
sucuri,4096,512,8,24,24,4,1.0394696854054928,1145997357,1145997357
sucuri,4096,512,8,24,24,5,0.9955133758485317,1145997357,1145997357
sucuri,4096,512,8,24,24,6,0.9438112527132034,1145997357,1145997357
sucuri,4096,512,8,24,24,7,1.045038815587759,1145997357,1145997357
ribault_c,4096,512,8,32,32,1,1.776870990,1145997357,1145997357
ribault_c,4096,512,8,32,32,2,1.984184852,1145997357,1145997357
ribault_c,4096,512,8,32,32,3,1.533516125,1145997357,1145997357
ribault_c,4096,512,8,32,32,4,1.327679670,1145997357,1145997357
ribault_c,4096,512,8,32,32,5,1.314750108,1145997357,1145997357
ribault_c,4096,512,8,32,32,6,1.986151686,1145997357,1145997357
ribault_c,4096,512,8,32,32,7,1.731122901,1145997357,1145997357
ribault_rust,4096,512,8,32,32,1,1.559042399,1145997357,1145997357
ribault_rust,4096,512,8,32,32,2,1.677932284,1145997357,1145997357
ribault_rust,4096,512,8,32,32,3,1.742355777,1145997357,1145997357
ribault_rust,4096,512,8,32,32,4,1.250573086,1145997357,1145997357
ribault_rust,4096,512,8,32,32,5,1.112614479,1145997357,1145997357
ribault_rust,4096,512,8,32,32,6,1.447416833,1145997357,1145997357
ribault_rust,4096,512,8,32,32,7,1.649436457,1145997357,1145997357
ribault_hs,4096,512,8,32,32,1,5.670173322,1145997357,1145997357
ribault_hs,4096,512,8,32,32,2,3.294035650,1145997357,1145997357
ribault_hs,4096,512,8,32,32,3,5.733777152,1145997357,1145997357
ribault_hs,4096,512,8,32,32,4,5.026789149,1145997357,1145997357
ribault_hs,4096,512,8,32,32,5,5.877456379,1145997357,1145997357
ribault_hs,4096,512,8,32,32,6,6.444156288,1145997357,1145997357
ribault_hs,4096,512,8,32,32,7,5.490374543,1145997357,1145997357
strategies,4096,512,8,32,32,1,2.699466897,1145997357,1145997357
strategies,4096,512,8,32,32,2,4.130784565,1145997357,1145997357
strategies,4096,512,8,32,32,3,2.702017005,1145997357,1145997357
strategies,4096,512,8,32,32,4,2.747320466,1145997357,1145997357
strategies,4096,512,8,32,32,5,2.630934592,1145997357,1145997357
strategies,4096,512,8,32,32,6,5.372926531,1145997357,1145997357
strategies,4096,512,8,32,32,7,5.464813062,1145997357,1145997357
timely,4096,512,8,32,32,1,0.996222535,1145997357,1145997357
timely,4096,512,8,32,32,2,0.94631708,1145997357,1145997357
timely,4096,512,8,32,32,3,0.988839703,1145997357,1145997357
timely,4096,512,8,32,32,4,0.981712702,1145997357,1145997357
timely,4096,512,8,32,32,5,0.967364808,1145997357,1145997357
timely,4096,512,8,32,32,6,1.04629001,1145997357,1145997357
timely,4096,512,8,32,32,7,1.042986441,1145997357,1145997357
sucuri,4096,512,8,32,32,1,0.8502261377871037,1145997357,1145997357
sucuri,4096,512,8,32,32,2,0.9548014737665653,1145997357,1145997357
sucuri,4096,512,8,32,32,3,0.8745778501033783,1145997357,1145997357
sucuri,4096,512,8,32,32,4,0.8783086016774178,1145997357,1145997357
sucuri,4096,512,8,32,32,5,0.8940807804465294,1145997357,1145997357
sucuri,4096,512,8,32,32,6,0.9025611579418182,1145997357,1145997357
sucuri,4096,512,8,32,32,7,0.8972932510077953,1145997357,1145997357
ribault_c,4096,512,8,48,48,1,1.932357529,1145997357,1145997357
ribault_c,4096,512,8,48,48,2,1.323014707,1145997357,1145997357
ribault_c,4096,512,8,48,48,3,1.700608868,1145997357,1145997357
ribault_c,4096,512,8,48,48,4,1.703358608,1145997357,1145997357
ribault_c,4096,512,8,48,48,5,2.380798297,1145997357,1145997357
ribault_c,4096,512,8,48,48,6,1.589873408,1145997357,1145997357
ribault_c,4096,512,8,48,48,7,1.686227656,1145997357,1145997357
ribault_rust,4096,512,8,48,48,1,1.469108775,1145997357,1145997357
ribault_rust,4096,512,8,48,48,2,1.318911892,1145997357,1145997357
ribault_rust,4096,512,8,48,48,3,1.430706000,1145997357,1145997357
ribault_rust,4096,512,8,48,48,4,1.648382979,1145997357,1145997357
ribault_rust,4096,512,8,48,48,5,1.380591491,1145997357,1145997357
ribault_rust,4096,512,8,48,48,6,1.548531224,1145997357,1145997357
ribault_rust,4096,512,8,48,48,7,1.495648074,1145997357,1145997357
ribault_hs,4096,512,8,48,48,1,4.338807364,1145997357,1145997357
ribault_hs,4096,512,8,48,48,2,5.461445299,1145997357,1145997357
ribault_hs,4096,512,8,48,48,3,5.810645277,1145997357,1145997357
ribault_hs,4096,512,8,48,48,4,4.988108555,1145997357,1145997357
ribault_hs,4096,512,8,48,48,5,4.797262401,1145997357,1145997357
ribault_hs,4096,512,8,48,48,6,4.733222272,1145997357,1145997357
ribault_hs,4096,512,8,48,48,7,5.789961549,1145997357,1145997357
strategies,4096,512,8,48,48,1,4.1276773,1145997357,1145997357
strategies,4096,512,8,48,48,2,2.996382252,1145997357,1145997357
strategies,4096,512,8,48,48,3,4.025889105,1145997357,1145997357
strategies,4096,512,8,48,48,4,4.100420803,1145997357,1145997357
strategies,4096,512,8,48,48,5,2.893800058,1145997357,1145997357
strategies,4096,512,8,48,48,6,3.972801743,1145997357,1145997357
strategies,4096,512,8,48,48,7,4.329179896,1145997357,1145997357
timely,4096,512,8,48,48,1,1.03309887,1145997357,1145997357
timely,4096,512,8,48,48,2,1.148397807,1145997357,1145997357
timely,4096,512,8,48,48,3,1.007666503,1145997357,1145997357
timely,4096,512,8,48,48,4,1.075689753,1145997357,1145997357
timely,4096,512,8,48,48,5,0.931274094,1145997357,1145997357
timely,4096,512,8,48,48,6,0.990161884,1145997357,1145997357
timely,4096,512,8,48,48,7,1.037152765,1145997357,1145997357
sucuri,4096,512,8,48,48,1,0.8356210924685001,1145997357,1145997357
sucuri,4096,512,8,48,48,2,0.8165936656296253,1145997357,1145997357
sucuri,4096,512,8,48,48,3,0.8741876631975174,1145997357,1145997357
sucuri,4096,512,8,48,48,4,0.8092698529362679,1145997357,1145997357
sucuri,4096,512,8,48,48,5,0.7842292822897434,1145997357,1145997357
sucuri,4096,512,8,48,48,6,0.8186413682997227,1145997357,1145997357
sucuri,4096,512,8,48,48,7,0.8009699322283268,1145997357,1145997357
seq_haskell,6144,512,8,1,1,1,133.891781036,2752395892,2752395892
seq_haskell,6144,512,8,1,1,2,136.853986006,2752395892,2752395892
seq_haskell,6144,512,8,1,1,3,136.166806832,2752395892,2752395892
seq_haskell,6144,512,8,1,1,4,138.877191319,2752395892,2752395892
seq_haskell,6144,512,8,1,1,5,135.601921493,2752395892,2752395892
seq_haskell,6144,512,8,1,1,6,138.54208588,2752395892,2752395892
seq_haskell,6144,512,8,1,1,7,136.043098168,2752395892,2752395892
seq_c,6144,512,8,1,1,1,40.094160,2752395892,2752395892
seq_c,6144,512,8,1,1,2,40.750796,2752395892,2752395892
seq_c,6144,512,8,1,1,3,41.803733,2752395892,2752395892
seq_c,6144,512,8,1,1,4,41.804423,2752395892,2752395892
seq_c,6144,512,8,1,1,5,41.910404,2752395892,2752395892
seq_c,6144,512,8,1,1,6,41.808719,2752395892,2752395892
seq_c,6144,512,8,1,1,7,40.851088,2752395892,2752395892
seq_rust,6144,512,8,1,1,1,41.478679401,2752395892,2752395892
seq_rust,6144,512,8,1,1,2,42.858800714,2752395892,2752395892
seq_rust,6144,512,8,1,1,3,41.686358449,2752395892,2752395892
seq_rust,6144,512,8,1,1,4,41.664610964,2752395892,2752395892
seq_rust,6144,512,8,1,1,5,43.23555445,2752395892,2752395892
seq_rust,6144,512,8,1,1,6,42.077860213,2752395892,2752395892
seq_rust,6144,512,8,1,1,7,41.830795714,2752395892,2752395892
ribault_c,6144,512,8,2,2,1,21.674408590,2752395892,2752395892
ribault_c,6144,512,8,2,2,2,22.935246847,2752395892,2752395892
ribault_c,6144,512,8,2,2,3,22.125751494,2752395892,2752395892
ribault_c,6144,512,8,2,2,4,20.708900767,2752395892,2752395892
ribault_c,6144,512,8,2,2,5,20.802344313,2752395892,2752395892
ribault_c,6144,512,8,2,2,6,20.725000047,2752395892,2752395892
ribault_c,6144,512,8,2,2,7,20.378509140,2752395892,2752395892
ribault_rust,6144,512,8,2,2,1,19.788368018,2752395892,2752395892
ribault_rust,6144,512,8,2,2,2,18.488288747,2752395892,2752395892
ribault_rust,6144,512,8,2,2,3,18.489339799,2752395892,2752395892
ribault_rust,6144,512,8,2,2,4,19.437982659,2752395892,2752395892
ribault_rust,6144,512,8,2,2,5,18.648183600,2752395892,2752395892
ribault_rust,6144,512,8,2,2,6,19.051613529,2752395892,2752395892
ribault_rust,6144,512,8,2,2,7,18.678974951,2752395892,2752395892
ribault_hs,6144,512,8,2,2,1,65.523453272,2752395892,2752395892
ribault_hs,6144,512,8,2,2,2,68.651004270,2752395892,2752395892
ribault_hs,6144,512,8,2,2,3,69.138995661,2752395892,2752395892
ribault_hs,6144,512,8,2,2,4,67.898891462,2752395892,2752395892
ribault_hs,6144,512,8,2,2,5,66.614541154,2752395892,2752395892
ribault_hs,6144,512,8,2,2,6,66.376849253,2752395892,2752395892
ribault_hs,6144,512,8,2,2,7,68.584584368,2752395892,2752395892
strategies,6144,512,8,2,2,1,118.32014468,2752395892,2752395892
strategies,6144,512,8,2,2,2,61.121915843,2752395892,2752395892
strategies,6144,512,8,2,2,3,116.250368269,2752395892,2752395892
strategies,6144,512,8,2,2,4,61.715302439,2752395892,2752395892
strategies,6144,512,8,2,2,5,60.83506864,2752395892,2752395892
strategies,6144,512,8,2,2,6,118.310146628,2752395892,2752395892
strategies,6144,512,8,2,2,7,117.56924417,2752395892,2752395892
timely,6144,512,8,2,2,1,18.41350804,2752395892,2752395892
timely,6144,512,8,2,2,2,17.789557351,2752395892,2752395892
timely,6144,512,8,2,2,3,18.302893861,2752395892,2752395892
timely,6144,512,8,2,2,4,18.894047325,2752395892,2752395892
timely,6144,512,8,2,2,5,21.124561959,2752395892,2752395892
timely,6144,512,8,2,2,6,21.493008304,2752395892,2752395892
timely,6144,512,8,2,2,7,18.480127689,2752395892,2752395892
sucuri,6144,512,8,2,2,1,21.355274222791195,2752395892,2752395892
sucuri,6144,512,8,2,2,2,19.51471822336316,2752395892,2752395892
sucuri,6144,512,8,2,2,3,19.54956755787134,2752395892,2752395892
sucuri,6144,512,8,2,2,4,18.33227403089404,2752395892,2752395892
sucuri,6144,512,8,2,2,5,18.44452778995037,2752395892,2752395892
sucuri,6144,512,8,2,2,6,18.807981111109257,2752395892,2752395892
sucuri,6144,512,8,2,2,7,20.255761977285147,2752395892,2752395892
ribault_c,6144,512,8,3,3,1,16.090249443,2752395892,2752395892
ribault_c,6144,512,8,3,3,2,16.502161032,2752395892,2752395892
ribault_c,6144,512,8,3,3,3,16.617243990,2752395892,2752395892
ribault_c,6144,512,8,3,3,4,16.466959225,2752395892,2752395892
ribault_c,6144,512,8,3,3,5,16.448583832,2752395892,2752395892
ribault_c,6144,512,8,3,3,6,16.084777889,2752395892,2752395892
ribault_c,6144,512,8,3,3,7,17.155280199,2752395892,2752395892
ribault_rust,6144,512,8,3,3,1,13.419185153,2752395892,2752395892
ribault_rust,6144,512,8,3,3,2,14.327071855,2752395892,2752395892
ribault_rust,6144,512,8,3,3,3,12.890525452,2752395892,2752395892
ribault_rust,6144,512,8,3,3,4,13.751545222,2752395892,2752395892
ribault_rust,6144,512,8,3,3,5,13.111989369,2752395892,2752395892
ribault_rust,6144,512,8,3,3,6,13.304326993,2752395892,2752395892
ribault_rust,6144,512,8,3,3,7,12.862182845,2752395892,2752395892
ribault_hs,6144,512,8,3,3,1,44.052516715,2752395892,2752395892
ribault_hs,6144,512,8,3,3,2,44.584054628,2752395892,2752395892
ribault_hs,6144,512,8,3,3,3,41.787867276,2752395892,2752395892
ribault_hs,6144,512,8,3,3,4,45.591008992,2752395892,2752395892
ribault_hs,6144,512,8,3,3,5,44.590056889,2752395892,2752395892
ribault_hs,6144,512,8,3,3,6,44.728916928,2752395892,2752395892
ribault_hs,6144,512,8,3,3,7,88.041207765,2752395892,2752395892
strategies,6144,512,8,3,3,1,78.928637544,2752395892,2752395892
strategies,6144,512,8,3,3,2,79.883934206,2752395892,2752395892
strategies,6144,512,8,3,3,3,80.864127166,2752395892,2752395892
strategies,6144,512,8,3,3,4,78.865346108,2752395892,2752395892
strategies,6144,512,8,3,3,5,78.035449516,2752395892,2752395892
strategies,6144,512,8,3,3,6,115.704158342,2752395892,2752395892
strategies,6144,512,8,3,3,7,80.293001313,2752395892,2752395892
timely,6144,512,8,3,3,1,15.266930362,2752395892,2752395892
timely,6144,512,8,3,3,2,14.82846278,2752395892,2752395892
timely,6144,512,8,3,3,3,14.107377706,2752395892,2752395892
timely,6144,512,8,3,3,4,14.440980531,2752395892,2752395892
timely,6144,512,8,3,3,5,13.060037678,2752395892,2752395892
timely,6144,512,8,3,3,6,13.159801029,2752395892,2752395892
timely,6144,512,8,3,3,7,13.424653304,2752395892,2752395892
sucuri,6144,512,8,3,3,1,13.440182730555534,2752395892,2752395892
sucuri,6144,512,8,3,3,2,14.984845794737339,2752395892,2752395892
sucuri,6144,512,8,3,3,3,13.476171255111694,2752395892,2752395892
sucuri,6144,512,8,3,3,4,13.189427986741066,2752395892,2752395892
sucuri,6144,512,8,3,3,5,13.70240006968379,2752395892,2752395892
sucuri,6144,512,8,3,3,6,13.216236356645823,2752395892,2752395892
sucuri,6144,512,8,3,3,7,14.247862722724676,2752395892,2752395892
ribault_c,6144,512,8,4,4,1,11.634849305,2752395892,2752395892
ribault_c,6144,512,8,4,4,2,12.988044751,2752395892,2752395892
ribault_c,6144,512,8,4,4,3,12.788174687,2752395892,2752395892
ribault_c,6144,512,8,4,4,4,13.011494292,2752395892,2752395892
ribault_c,6144,512,8,4,4,5,11.770735107,2752395892,2752395892
ribault_c,6144,512,8,4,4,6,11.619642246,2752395892,2752395892
ribault_c,6144,512,8,4,4,7,13.054844405,2752395892,2752395892
ribault_rust,6144,512,8,4,4,1,9.704616789,2752395892,2752395892
ribault_rust,6144,512,8,4,4,2,9.746171230,2752395892,2752395892
ribault_rust,6144,512,8,4,4,3,9.329684958,2752395892,2752395892
ribault_rust,6144,512,8,4,4,4,10.701749714,2752395892,2752395892
ribault_rust,6144,512,8,4,4,5,9.733845643,2752395892,2752395892
ribault_rust,6144,512,8,4,4,6,11.648265296,2752395892,2752395892
ribault_rust,6144,512,8,4,4,7,10.665209408,2752395892,2752395892
ribault_hs,6144,512,8,4,4,1,36.654109145,2752395892,2752395892
ribault_hs,6144,512,8,4,4,2,36.429121292,2752395892,2752395892
ribault_hs,6144,512,8,4,4,3,36.607513544,2752395892,2752395892
ribault_hs,6144,512,8,4,4,4,67.818888313,2752395892,2752395892
ribault_hs,6144,512,8,4,4,5,37.458198362,2752395892,2752395892
ribault_hs,6144,512,8,4,4,6,61.217807217,2752395892,2752395892
ribault_hs,6144,512,8,4,4,7,37.818152819,2752395892,2752395892
strategies,6144,512,8,4,4,1,60.501791913,2752395892,2752395892
strategies,6144,512,8,4,4,2,63.016100081,2752395892,2752395892
strategies,6144,512,8,4,4,3,59.233652438,2752395892,2752395892
strategies,6144,512,8,4,4,4,60.552159139,2752395892,2752395892
strategies,6144,512,8,4,4,5,61.887972889,2752395892,2752395892
strategies,6144,512,8,4,4,6,62.523109903,2752395892,2752395892
strategies,6144,512,8,4,4,7,64.011440525,2752395892,2752395892
timely,6144,512,8,4,4,1,9.871772575,2752395892,2752395892
timely,6144,512,8,4,4,2,11.142122044,2752395892,2752395892
timely,6144,512,8,4,4,3,11.279134156,2752395892,2752395892
timely,6144,512,8,4,4,4,10.183991924,2752395892,2752395892
timely,6144,512,8,4,4,5,10.217429025,2752395892,2752395892
timely,6144,512,8,4,4,6,11.662775435,2752395892,2752395892
timely,6144,512,8,4,4,7,10.28851694,2752395892,2752395892
sucuri,6144,512,8,4,4,1,10.122084122151136,2752395892,2752395892
sucuri,6144,512,8,4,4,2,10.11972814053297,2752395892,2752395892
sucuri,6144,512,8,4,4,3,9.748995278030634,2752395892,2752395892
sucuri,6144,512,8,4,4,4,9.646696634590626,2752395892,2752395892
sucuri,6144,512,8,4,4,5,11.512186236679554,2752395892,2752395892
sucuri,6144,512,8,4,4,6,10.011977836489677,2752395892,2752395892
sucuri,6144,512,8,4,4,7,11.310147687792778,2752395892,2752395892
ribault_c,6144,512,8,7,7,1,8.099871638,2752395892,2752395892
ribault_c,6144,512,8,7,7,2,8.156356230,2752395892,2752395892
ribault_c,6144,512,8,7,7,3,8.403040237,2752395892,2752395892
ribault_c,6144,512,8,7,7,4,8.063985734,2752395892,2752395892
ribault_c,6144,512,8,7,7,5,7.832627313,2752395892,2752395892
ribault_c,6144,512,8,7,7,6,8.208381932,2752395892,2752395892
ribault_c,6144,512,8,7,7,7,7.234688300,2752395892,2752395892
ribault_rust,6144,512,8,7,7,1,6.917734661,2752395892,2752395892
ribault_rust,6144,512,8,7,7,2,6.364117387,2752395892,2752395892
ribault_rust,6144,512,8,7,7,3,6.357171343,2752395892,2752395892
ribault_rust,6144,512,8,7,7,4,6.575184157,2752395892,2752395892
ribault_rust,6144,512,8,7,7,5,6.675188066,2752395892,2752395892
ribault_rust,6144,512,8,7,7,6,7.076951593,2752395892,2752395892
ribault_rust,6144,512,8,7,7,7,6.552560312,2752395892,2752395892
ribault_hs,6144,512,8,7,7,1,38.711970627,2752395892,2752395892
ribault_hs,6144,512,8,7,7,2,42.394873831,2752395892,2752395892
ribault_hs,6144,512,8,7,7,3,38.572897141,2752395892,2752395892
ribault_hs,6144,512,8,7,7,4,22.357958095,2752395892,2752395892
ribault_hs,6144,512,8,7,7,5,21.745424786,2752395892,2752395892
ribault_hs,6144,512,8,7,7,6,21.746049366,2752395892,2752395892
ribault_hs,6144,512,8,7,7,7,21.985968460,2752395892,2752395892
strategies,6144,512,8,7,7,1,36.840026681,2752395892,2752395892
strategies,6144,512,8,7,7,2,51.229671311,2752395892,2752395892
strategies,6144,512,8,7,7,3,51.373520358,2752395892,2752395892
strategies,6144,512,8,7,7,4,38.989289774,2752395892,2752395892
strategies,6144,512,8,7,7,5,36.608457253,2752395892,2752395892
strategies,6144,512,8,7,7,6,39.998004187,2752395892,2752395892
strategies,6144,512,8,7,7,7,37.854793711,2752395892,2752395892
timely,6144,512,8,7,7,1,6.907079169,2752395892,2752395892
timely,6144,512,8,7,7,2,6.340989315,2752395892,2752395892
timely,6144,512,8,7,7,3,6.852809258,2752395892,2752395892
timely,6144,512,8,7,7,4,6.875320089,2752395892,2752395892
timely,6144,512,8,7,7,5,6.828640834,2752395892,2752395892
timely,6144,512,8,7,7,6,6.685921837,2752395892,2752395892
timely,6144,512,8,7,7,7,6.709779709,2752395892,2752395892
sucuri,6144,512,8,7,7,1,7.2050906047225,2752395892,2752395892
sucuri,6144,512,8,7,7,2,6.659294746816158,2752395892,2752395892
sucuri,6144,512,8,7,7,3,7.168173022568226,2752395892,2752395892
sucuri,6144,512,8,7,7,4,6.863313674926758,2752395892,2752395892
sucuri,6144,512,8,7,7,5,7.250720676034689,2752395892,2752395892
sucuri,6144,512,8,7,7,6,7.21831214800477,2752395892,2752395892
sucuri,6144,512,8,7,7,7,7.23540536314249,2752395892,2752395892
ribault_c,6144,512,8,8,8,1,7.148020698,2752395892,2752395892
ribault_c,6144,512,8,8,8,2,7.626322710,2752395892,2752395892
ribault_c,6144,512,8,8,8,3,6.501580265,2752395892,2752395892
ribault_c,6144,512,8,8,8,4,7.270164096,2752395892,2752395892
ribault_c,6144,512,8,8,8,5,7.387540031,2752395892,2752395892
ribault_c,6144,512,8,8,8,6,7.249306458,2752395892,2752395892
ribault_c,6144,512,8,8,8,7,6.400894490,2752395892,2752395892
ribault_rust,6144,512,8,8,8,1,5.476168464,2752395892,2752395892
ribault_rust,6144,512,8,8,8,2,5.624864567,2752395892,2752395892
ribault_rust,6144,512,8,8,8,3,5.861595403,2752395892,2752395892
ribault_rust,6144,512,8,8,8,4,5.579721310,2752395892,2752395892
ribault_rust,6144,512,8,8,8,5,5.437552510,2752395892,2752395892
ribault_rust,6144,512,8,8,8,6,5.231805287,2752395892,2752395892
ribault_rust,6144,512,8,8,8,7,5.404043288,2752395892,2752395892
ribault_hs,6144,512,8,8,8,1,17.673075771,2752395892,2752395892
ribault_hs,6144,512,8,8,8,2,17.503931912,2752395892,2752395892
ribault_hs,6144,512,8,8,8,3,33.958922739,2752395892,2752395892
ribault_hs,6144,512,8,8,8,4,20.106294895,2752395892,2752395892
ribault_hs,6144,512,8,8,8,5,19.254152654,2752395892,2752395892
ribault_hs,6144,512,8,8,8,6,35.933315839,2752395892,2752395892
ribault_hs,6144,512,8,8,8,7,18.665123549,2752395892,2752395892
strategies,6144,512,8,8,8,1,44.896352476,2752395892,2752395892
strategies,6144,512,8,8,8,2,32.608607207,2752395892,2752395892
strategies,6144,512,8,8,8,3,32.496169456,2752395892,2752395892
strategies,6144,512,8,8,8,4,32.505190656,2752395892,2752395892
strategies,6144,512,8,8,8,5,33.639107859,2752395892,2752395892
strategies,6144,512,8,8,8,6,46.36716718,2752395892,2752395892
strategies,6144,512,8,8,8,7,32.483898121,2752395892,2752395892
timely,6144,512,8,8,8,1,6.17329848,2752395892,2752395892
timely,6144,512,8,8,8,2,5.918783873,2752395892,2752395892
timely,6144,512,8,8,8,3,6.112321125,2752395892,2752395892
timely,6144,512,8,8,8,4,6.647290698,2752395892,2752395892
timely,6144,512,8,8,8,5,6.061236028,2752395892,2752395892
timely,6144,512,8,8,8,6,6.022353285,2752395892,2752395892
timely,6144,512,8,8,8,7,6.065201901,2752395892,2752395892
sucuri,6144,512,8,8,8,1,6.008591458201408,2752395892,2752395892
sucuri,6144,512,8,8,8,2,5.31686220690608,2752395892,2752395892
sucuri,6144,512,8,8,8,3,5.938424866646528,2752395892,2752395892
sucuri,6144,512,8,8,8,4,6.03256631270051,2752395892,2752395892
sucuri,6144,512,8,8,8,5,5.816518925130367,2752395892,2752395892
sucuri,6144,512,8,8,8,6,5.830272987484932,2752395892,2752395892
sucuri,6144,512,8,8,8,7,5.931588109582663,2752395892,2752395892
ribault_c,6144,512,8,13,13,1,4.433943697,2752395892,2752395892
ribault_c,6144,512,8,13,13,2,7.549082477,2752395892,2752395892
ribault_c,6144,512,8,13,13,3,4.118283058,2752395892,2752395892
ribault_c,6144,512,8,13,13,4,4.607384830,2752395892,2752395892
ribault_c,6144,512,8,13,13,5,4.353083407,2752395892,2752395892
ribault_c,6144,512,8,13,13,6,7.856492618,2752395892,2752395892
ribault_c,6144,512,8,13,13,7,4.661176265,2752395892,2752395892
ribault_rust,6144,512,8,13,13,1,3.565166006,2752395892,2752395892
ribault_rust,6144,512,8,13,13,2,3.548406575,2752395892,2752395892
ribault_rust,6144,512,8,13,13,3,3.759103465,2752395892,2752395892
ribault_rust,6144,512,8,13,13,4,3.725057163,2752395892,2752395892
ribault_rust,6144,512,8,13,13,5,4.028694745,2752395892,2752395892
ribault_rust,6144,512,8,13,13,6,3.465191008,2752395892,2752395892
ribault_rust,6144,512,8,13,13,7,3.475643667,2752395892,2752395892
ribault_hs,6144,512,8,13,13,1,12.299088940,2752395892,2752395892
ribault_hs,6144,512,8,13,13,2,21.317017393,2752395892,2752395892
ribault_hs,6144,512,8,13,13,3,23.865036726,2752395892,2752395892
ribault_hs,6144,512,8,13,13,4,23.030514571,2752395892,2752395892
ribault_hs,6144,512,8,13,13,5,23.326504473,2752395892,2752395892
ribault_hs,6144,512,8,13,13,6,31.955887986,2752395892,2752395892
ribault_hs,6144,512,8,13,13,7,23.347342650,2752395892,2752395892
strategies,6144,512,8,13,13,1,31.190005242,2752395892,2752395892
strategies,6144,512,8,13,13,2,30.125326802,2752395892,2752395892
strategies,6144,512,8,13,13,3,30.423489422,2752395892,2752395892
strategies,6144,512,8,13,13,4,29.351866332,2752395892,2752395892
strategies,6144,512,8,13,13,5,29.91727251,2752395892,2752395892
strategies,6144,512,8,13,13,6,30.01089573,2752395892,2752395892
strategies,6144,512,8,13,13,7,30.492622803,2752395892,2752395892
timely,6144,512,8,13,13,1,3.820286446,2752395892,2752395892
timely,6144,512,8,13,13,2,3.659913441,2752395892,2752395892
timely,6144,512,8,13,13,3,3.718404808,2752395892,2752395892
timely,6144,512,8,13,13,4,3.708865445,2752395892,2752395892
timely,6144,512,8,13,13,5,3.609406444,2752395892,2752395892
timely,6144,512,8,13,13,6,3.602913548,2752395892,2752395892
timely,6144,512,8,13,13,7,3.585946743,2752395892,2752395892
sucuri,6144,512,8,13,13,1,3.5326434299349785,2752395892,2752395892
sucuri,6144,512,8,13,13,2,3.619614791125059,2752395892,2752395892
sucuri,6144,512,8,13,13,3,3.522217523306608,2752395892,2752395892
sucuri,6144,512,8,13,13,4,3.5646002031862736,2752395892,2752395892
sucuri,6144,512,8,13,13,5,3.520086880773306,2752395892,2752395892
sucuri,6144,512,8,13,13,6,3.6106743030250072,2752395892,2752395892
sucuri,6144,512,8,13,13,7,3.5858561918139458,2752395892,2752395892
ribault_c,6144,512,8,16,16,1,3.833184833,2752395892,2752395892
ribault_c,6144,512,8,16,16,2,6.576556328,2752395892,2752395892
ribault_c,6144,512,8,16,16,3,3.498473884,2752395892,2752395892
ribault_c,6144,512,8,16,16,4,3.612115079,2752395892,2752395892
ribault_c,6144,512,8,16,16,5,4.084599094,2752395892,2752395892
