variant,N,P,rep,seconds,rc
asm,75000,8,9,6.114514,0
asm,75000,8,10,6.057593,0
asm,75000,10,1,5.938216,0
asm,75000,10,2,6.044015,0
asm,75000,10,3,6.034548,0
asm,75000,10,4,6.055689,0
asm,75000,10,5,6.033594,0
asm,75000,10,6,5.996814,0
asm,75000,10,7,6.006598,0
asm,75000,10,8,5.957901,0
asm,75000,10,9,6.052853,0
asm,75000,10,10,6.062368,0
asm,75000,12,1,6.395982,0
asm,75000,12,2,6.035560,0
asm,75000,12,3,6.091762,0
asm,75000,12,4,6.226581,0
asm,75000,12,5,6.303389,0
asm,75000,12,6,6.265345,0
asm,75000,12,7,6.373482,0
asm,75000,12,8,6.302623,0
asm,75000,12,9,6.544899,0
asm,75000,12,10,6.406101,0
asm,80000,2,1,5.894051,0
asm,80000,2,2,5.868598,0
asm,80000,2,3,5.859941,0
asm,80000,2,4,5.806192,0
asm,80000,2,5,5.923734,0
asm,80000,2,6,5.916599,0
asm,80000,2,7,5.816369,0
asm,80000,2,8,5.888578,0
asm,80000,2,9,5.895261,0
asm,80000,2,10,5.869660,0
asm,80000,4,1,6.685847,0
asm,80000,4,2,6.341166,0
asm,80000,4,3,6.460344,0
asm,80000,4,4,6.351538,0
asm,80000,4,5,6.324680,0
asm,80000,4,6,6.300044,0
asm,80000,4,7,6.227545,0
asm,80000,4,8,6.245040,0
asm,80000,4,9,6.740198,0
asm,80000,4,10,6.417431,0
asm,80000,6,1,6.351106,0
asm,80000,6,2,6.462150,0
asm,80000,6,3,6.385128,0
asm,80000,6,4,6.565623,0
asm,80000,6,5,6.236944,0
asm,80000,6,6,6.337033,0
asm,80000,6,7,6.332401,0
asm,80000,6,8,6.210790,0
asm,80000,6,9,6.561816,0
asm,80000,6,10,6.375387,0
asm,80000,8,1,6.448793,0
asm,80000,8,2,6.531047,0
asm,80000,8,3,6.487552,0
asm,80000,8,4,6.601950,0
asm,80000,8,5,6.651660,0
asm,80000,8,6,6.606784,0
asm,80000,8,7,6.647100,0
asm,80000,8,8,6.612834,0
asm,80000,8,9,6.555152,0
asm,80000,8,10,6.517450,0
asm,80000,10,1,6.392443,0
asm,80000,10,2,6.435468,0
asm,80000,10,3,6.440916,0
asm,80000,10,4,6.428287,0
asm,80000,10,5,6.471311,0
asm,80000,10,6,6.425166,0
asm,80000,10,7,6.442034,0
asm,80000,10,8,6.484404,0
asm,80000,10,9,6.413714,0
asm,80000,10,10,6.403593,0
asm,80000,12,1,6.739164,0
asm,80000,12,2,6.711310,0
asm,80000,12,3,6.631036,0
asm,80000,12,4,6.831435,0
asm,80000,12,5,6.719558,0
asm,80000,12,6,6.803443,0
asm,80000,12,7,6.707269,0
asm,80000,12,8,6.838068,0
asm,80000,12,9,6.957182,0
asm,80000,12,10,6.816523,0
asm,85000,2,1,6.127012,0
asm,85000,2,2,6.273412,0
asm,85000,2,3,6.259604,0
asm,85000,2,4,6.305566,0
asm,85000,2,5,6.225439,0
asm,85000,2,6,6.227962,0
asm,85000,2,7,6.200812,0
asm,85000,2,8,6.253438,0
asm,85000,2,9,6.502383,0
asm,85000,2,10,6.292791,0
asm,85000,4,1,6.714224,0
asm,85000,4,2,7.143108,0
asm,85000,4,3,6.647169,0
asm,85000,4,4,6.848179,0
asm,85000,4,5,6.669394,0
asm,85000,4,6,6.659669,0
asm,85000,4,7,6.790253,0
asm,85000,4,8,6.698896,0
asm,85000,4,9,6.719168,0
asm,85000,4,10,6.795886,0
asm,85000,6,1,6.424482,0
asm,85000,6,2,6.513202,0
asm,85000,6,3,6.387919,0
asm,85000,6,4,6.586500,0
asm,85000,6,5,6.383944,0
asm,85000,6,6,6.319303,0
asm,85000,6,7,6.409072,0
asm,85000,6,8,6.393634,0
asm,85000,6,9,6.463978,0
asm,85000,6,10,6.355972,0
asm,85000,8,1,7.043735,0
asm,85000,8,2,6.809414,0
asm,85000,8,3,6.947532,0
asm,85000,8,4,7.014593,0
asm,85000,8,5,6.965981,0
asm,85000,8,6,6.898847,0
asm,85000,8,7,6.903022,0
asm,85000,8,8,6.979508,0
asm,85000,8,9,6.823065,0
asm,85000,8,10,6.974655,0
asm,85000,10,1,6.846418,0
asm,85000,10,2,6.805090,0
asm,85000,10,3,6.848467,0
asm,85000,10,4,6.755694,0
asm,85000,10,5,6.840848,0
asm,85000,10,6,6.797575,0
asm,85000,10,7,6.847278,0
asm,85000,10,8,6.854309,0
asm,85000,10,9,6.855694,0
asm,85000,10,10,6.814981,0
asm,85000,12,1,7.110312,0
asm,85000,12,2,7.269569,0
asm,85000,12,3,7.293980,0
asm,85000,12,4,7.107167,0
asm,85000,12,5,7.272042,0
asm,85000,12,6,7.220531,0
asm,85000,12,7,7.056906,0
asm,85000,12,8,7.340865,0
asm,85000,12,9,7.313904,0
asm,85000,12,10,7.111037,0
asm,90000,2,1,6.541748,0
asm,90000,2,2,6.663386,0
asm,90000,2,3,6.665933,0
asm,90000,2,4,6.555303,0
asm,90000,2,5,6.626523,0
asm,90000,2,6,6.596430,0
asm,90000,2,7,6.708319,0
asm,90000,2,8,6.599031,0
asm,90000,2,9,6.588986,0
asm,90000,2,10,6.580506,0
asm,90000,4,1,7.202626,0
asm,90000,4,2,7.291553,0
asm,90000,4,3,7.146555,0
asm,90000,4,4,7.094196,0
asm,90000,4,5,7.075506,0
asm,90000,4,6,7.268969,0
asm,90000,4,7,7.350863,0
asm,90000,4,8,7.214311,0
asm,90000,4,9,7.059373,0
asm,90000,4,10,7.128856,0
asm,90000,6,1,6.720423,0
asm,90000,6,2,6.753832,0
asm,90000,6,3,6.758163,0
asm,90000,6,4,6.736526,0
asm,90000,6,5,6.836494,0
asm,90000,6,6,6.734304,0
asm,90000,6,7,6.740837,0
asm,90000,6,8,6.728060,0
asm,90000,6,9,6.771931,0
asm,90000,6,10,6.794855,0
asm,90000,8,1,7.367045,0
asm,90000,8,2,7.532499,0
asm,90000,8,3,7.486335,0
asm,90000,8,4,7.392077,0
asm,90000,8,5,7.394024,0
asm,90000,8,6,7.375063,0
asm,90000,8,7,7.415632,0
asm,90000,8,8,7.410208,0
asm,90000,8,9,7.422927,0
asm,90000,8,10,7.362546,0
asm,90000,10,1,7.183155,0
asm,90000,10,2,7.215829,0
asm,90000,10,3,7.202116,0
asm,90000,10,4,7.189934,0
asm,90000,10,5,7.246357,0
asm,90000,10,6,7.201776,0
asm,90000,10,7,7.198782,0
asm,90000,10,8,7.182776,0
asm,90000,10,9,7.227387,0
asm,90000,10,10,7.176125,0
asm,90000,12,1,7.441162,0
asm,90000,12,2,7.504060,0
asm,90000,12,3,7.513430,0
asm,90000,12,4,7.512667,0
asm,90000,12,5,7.679819,0
asm,90000,12,6,7.499759,0
asm,90000,12,7,7.441518,0
asm,90000,12,8,7.381743,0
asm,90000,12,9,7.566566,0
asm,90000,12,10,7.589437,0
asm,95000,2,1,6.940929,0
asm,95000,2,2,6.954316,0
asm,95000,2,3,6.866608,0
asm,95000,2,4,6.865138,0
asm,95000,2,5,7.016169,0
asm,95000,2,6,7.105775,0
asm,95000,2,7,6.913227,0
asm,95000,2,8,6.913645,0
asm,95000,2,9,6.929379,0
asm,95000,2,10,6.993577,0
asm,95000,4,1,7.584318,0
asm,95000,4,2,7.493546,0
asm,95000,4,3,7.587271,0
asm,95000,4,4,7.869144,0
asm,95000,4,5,7.562033,0
asm,95000,4,6,7.481788,0
asm,95000,4,7,7.553336,0
asm,95000,4,8,7.599542,0
asm,95000,4,9,7.661569,0
asm,95000,4,10,7.767270,0
asm,95000,6,1,7.235216,0
asm,95000,6,2,7.315277,0
asm,95000,6,3,7.566182,0
asm,95000,6,4,7.482489,0
asm,95000,6,5,7.344931,0
asm,95000,6,6,7.384691,0
asm,95000,6,7,7.535543,0
asm,95000,6,8,7.351190,0
asm,95000,6,9,7.722838,0
asm,95000,6,10,7.947735,0
asm,95000,8,1,7.584160,0
asm,95000,8,2,7.769777,0
asm,95000,8,3,7.876958,0
asm,95000,8,4,7.803123,0
asm,95000,8,5,7.735091,0
asm,95000,8,6,7.836454,0
asm,95000,8,7,7.827729,0
asm,95000,8,8,7.842573,0
asm,95000,8,9,7.731027,0
asm,95000,8,10,7.782925,0
asm,95000,10,1,7.601629,0
asm,95000,10,2,7.630332,0
asm,95000,10,3,7.551891,0
asm,95000,10,4,7.742890,0
asm,95000,10,5,7.588220,0
asm,95000,10,6,7.602574,0
asm,95000,10,7,7.586173,0
asm,95000,10,8,7.713849,0
asm,95000,10,9,7.564572,0
asm,95000,10,10,7.632559,0
asm,95000,12,1,8.021214,0
asm,95000,12,2,8.001522,0
asm,95000,12,3,7.974350,0
asm,95000,12,4,7.663438,0
asm,95000,12,5,7.956238,0
asm,95000,12,6,8.096162,0
asm,95000,12,7,7.928517,0
asm,95000,12,8,7.868616,0
asm,95000,12,9,8.031303,0
asm,95000,12,10,8.007294,0
asm,100000,2,1,7.173860,0
asm,100000,2,2,7.219953,0
asm,100000,2,3,7.199835,0
asm,100000,2,4,7.300123,0
asm,100000,2,5,7.173740,0
asm,100000,2,6,7.238274,0
asm,100000,2,7,7.248676,0
asm,100000,2,8,7.294490,0
asm,100000,2,9,7.253785,0
asm,100000,2,10,7.205775,0
asm,100000,4,1,7.808010,0
asm,100000,4,2,7.951452,0
asm,100000,4,3,7.853082,0
asm,100000,4,4,7.834035,0
asm,100000,4,5,7.754423,0
asm,100000,4,6,7.990902,0
asm,100000,4,7,7.848525,0
asm,100000,4,8,8.104639,0
asm,100000,4,9,7.779471,0
asm,100000,4,10,7.954992,0
asm,100000,6,1,7.528775,0
asm,100000,6,2,7.504737,0
asm,100000,6,3,7.501482,0
asm,100000,6,4,7.718617,0
asm,100000,6,5,7.408145,0
asm,100000,6,6,7.514523,0
asm,100000,6,7,7.806857,0
asm,100000,6,8,7.632272,0
asm,100000,6,9,7.615329,0
asm,100000,6,10,7.785919,0
asm,100000,8,1,8.088027,0
asm,100000,8,2,8.215418,0
asm,100000,8,3,8.047228,0
asm,100000,8,4,8.198455,0
asm,100000,8,5,8.208217,0
asm,100000,8,6,8.156057,0
asm,100000,8,7,8.184360,0
asm,100000,8,8,7.968700,0
asm,100000,8,9,7.994819,0
asm,100000,8,10,8.150976,0
asm,100000,10,1,7.979557,0
asm,100000,10,2,7.913298,0
asm,100000,10,3,7.953845,0
asm,100000,10,4,8.010775,0
asm,100000,10,5,7.980626,0
asm,100000,10,6,8.098805,0
asm,100000,10,7,8.087247,0
asm,100000,10,8,8.078309,0
asm,100000,10,9,7.968003,0
asm,100000,10,10,8.000651,0
asm,100000,12,1,8.746445,0
asm,100000,12,2,8.559314,0
asm,100000,12,3,8.475552,0
asm,100000,12,4,8.576411,0
asm,100000,12,5,8.519962,0
asm,100000,12,6,8.604286,0
asm,100000,12,7,8.554907,0
asm,100000,12,8,8.692395,0
asm,100000,12,9,8.658391,0
asm,100000,12,10,8.492110,0
super,10000,2,1,1.056598,0
super,10000,2,2,1.059247,0
super,10000,2,3,1.054313,0
super,10000,2,4,1.068841,0
super,10000,2,5,1.061318,0
super,10000,2,6,1.048370,0
super,10000,2,7,1.041752,0
super,10000,2,8,1.055758,0
super,10000,2,9,1.048175,0
super,10000,2,10,1.068093,0
super,10000,4,1,1.183912,0
super,10000,4,2,1.159380,0
super,10000,4,3,1.148113,0
super,10000,4,4,1.142317,0
super,10000,4,5,1.153850,0
super,10000,4,6,1.154955,0
super,10000,4,7,1.152547,0
super,10000,4,8,1.148153,0
super,10000,4,9,1.155312,0
super,10000,4,10,1.110029,0
super,10000,6,1,0.821628,0
super,10000,6,2,0.837810,0
super,10000,6,3,0.830316,0
super,10000,6,4,0.806484,0
super,10000,6,5,0.815550,0
super,10000,6,6,0.824598,0
super,10000,6,7,0.837951,0
super,10000,6,8,0.822666,0
super,10000,6,9,0.802471,0
super,10000,6,10,0.819355,0
super,10000,8,1,1.257154,0
super,10000,8,2,1.223527,0
super,10000,8,3,1.229628,0
super,10000,8,4,1.240827,0
super,10000,8,5,1.244386,0
super,10000,8,6,1.262498,0
super,10000,8,7,1.249116,0
super,10000,8,8,1.283867,0
super,10000,8,9,1.269331,0
super,10000,8,10,1.260577,0
super,10000,10,1,1.218255,0
super,10000,10,2,1.233845,0
super,10000,10,3,1.262373,0
super,10000,10,4,1.265080,0
super,10000,10,5,1.276652,0
super,10000,10,6,1.226340,0
super,10000,10,7,1.270028,0
super,10000,10,8,1.262504,0
super,10000,10,9,1.245910,0
super,10000,10,10,1.251585,0
super,10000,12,1,0.875889,0
super,10000,12,2,0.830767,0
super,10000,12,3,0.939393,0
super,10000,12,4,0.821025,0
super,10000,12,5,0.888473,0
super,10000,12,6,0.911676,0
super,10000,12,7,0.837843,0
super,10000,12,8,0.885926,0
super,10000,12,9,0.820455,0
super,10000,12,10,0.871453,0
super,15000,2,1,1.402965,0
super,15000,2,2,1.423821,0
super,15000,2,3,1.415156,0
super,15000,2,4,1.426421,0
super,15000,2,5,1.407527,0
super,15000,2,6,1.428250,0
super,15000,2,7,1.402477,0
super,15000,2,8,1.404899,0
super,15000,2,9,1.394667,0
super,15000,2,10,1.406687,0
super,15000,4,1,1.526820,0
super,15000,4,2,1.548425,0
super,15000,4,3,1.552770,0
super,15000,4,4,1.548932,0
super,15000,4,5,1.543005,0
super,15000,4,6,1.546979,0
super,15000,4,7,1.530211,0
super,15000,4,8,1.505075,0
super,15000,4,9,1.539284,0
super,15000,4,10,1.506082,0
super,15000,6,1,1.186227,0
super,15000,6,2,1.196649,0
super,15000,6,3,1.202197,0
super,15000,6,4,1.192734,0
super,15000,6,5,1.219905,0
super,15000,6,6,1.177656,0
super,15000,6,7,1.166538,0
super,15000,6,8,1.210651,0
super,15000,6,9,1.199463,0
super,15000,6,10,1.193865,0
super,15000,8,1,1.620587,0
super,15000,8,2,1.643081,0
super,15000,8,3,1.663271,0
super,15000,8,4,1.640982,0
super,15000,8,5,1.639828,0
super,15000,8,6,1.625627,0
super,15000,8,7,1.645169,0
super,15000,8,8,1.628180,0
super,15000,8,9,1.665171,0
super,15000,8,10,1.654173,0
super,15000,10,1,1.674301,0
super,15000,10,2,1.656162,0
super,15000,10,3,1.667407,0
super,15000,10,4,1.654938,0
super,15000,10,5,1.648293,0
super,15000,10,6,1.668412,0
super,15000,10,7,1.646511,0
super,15000,10,8,1.607884,0
super,15000,10,9,1.662243,0
super,15000,10,10,1.635926,0
super,15000,12,1,1.234324,0
super,15000,12,2,1.215971,0
super,15000,12,3,1.222379,0
super,15000,12,4,1.215680,0
super,15000,12,5,1.203217,0
super,15000,12,6,1.230806,0
super,15000,12,7,1.239088,0
super,15000,12,8,1.241918,0
super,15000,12,9,1.248404,0
super,15000,12,10,1.216918,0
super,20000,2,1,1.759831,0
super,20000,2,2,1.749623,0
super,20000,2,3,1.760433,0
super,20000,2,4,1.765033,0
super,20000,2,5,1.727493,0
super,20000,2,6,1.764729,0
super,20000,2,7,1.760059,0
super,20000,2,8,1.780527,0
super,20000,2,9,1.752090,0
super,20000,2,10,1.743583,0
super,20000,4,1,1.944847,0
super,20000,4,2,1.890477,0
super,20000,4,3,1.900051,0
super,20000,4,4,1.872386,0
super,20000,4,5,1.923579,0
super,20000,4,6,1.943055,0
super,20000,4,7,1.945632,0
super,20000,4,8,1.924526,0
super,20000,4,9,1.906052,0
super,20000,4,10,1.920996,0
super,20000,6,1,1.630349,0
super,20000,6,2,1.586792,0
super,20000,6,3,1.590289,0
super,20000,6,4,1.566367,0
super,20000,6,5,1.648487,0
super,20000,6,6,1.559753,0
super,20000,6,7,1.591426,0
super,20000,6,8,1.583776,0
super,20000,6,9,1.620325,0
super,20000,6,10,1.594867,0
super,20000,8,1,2.129718,0
super,20000,8,2,2.652167,0
super,20000,8,3,2.050072,0
super,20000,8,4,2.261331,0
super,20000,8,5,2.376927,0
super,20000,8,6,2.132009,0
super,20000,8,7,2.582689,0
super,20000,8,8,2.131420,0
super,20000,8,9,2.700593,0
super,20000,8,10,2.087317,0
super,20000,10,1,2.072814,0
super,20000,10,2,3.146350,0
super,20000,10,3,2.050472,0
super,20000,10,4,2.035914,0
super,20000,10,5,2.057378,0
super,20000,10,6,2.063264,0
super,20000,10,7,2.062750,0
super,20000,10,8,2.052109,0
super,20000,10,9,2.057014,0
super,20000,10,10,2.052864,0
super,20000,12,1,1.667784,0
super,20000,12,2,1.695641,0
super,20000,12,3,1.648633,0
super,20000,12,4,1.665083,0
super,20000,12,5,1.709872,0
super,20000,12,6,1.515995,0
super,20000,12,7,1.619087,0
super,20000,12,8,1.670188,0
super,20000,12,9,1.585452,0
super,20000,12,10,1.582048,0
super,25000,2,1,2.183456,0
super,25000,2,2,2.140578,0
super,25000,2,3,2.121294,0
super,25000,2,4,2.084370,0
super,25000,2,5,2.165589,0
super,25000,2,6,2.159155,0
super,25000,2,7,2.163370,0
super,25000,2,8,2.136613,0
super,25000,2,9,2.118277,0
super,25000,2,10,2.146912,0
super,25000,4,1,2.309297,0
super,25000,4,2,2.283289,0
super,25000,4,3,2.349042,0
super,25000,4,4,2.323288,0
super,25000,4,5,2.399919,0
super,25000,4,6,2.290588,0
super,25000,4,7,2.427821,0
super,25000,4,8,2.301320,0
super,25000,4,9,2.355056,0
super,25000,4,10,2.349239,0
super,25000,6,1,1.989801,0
super,25000,6,2,1.947562,0
super,25000,6,3,1.810278,0
super,25000,6,4,1.929673,0
super,25000,6,5,1.913125,0
super,25000,6,6,1.921934,0
super,25000,6,7,1.820887,0
super,25000,6,8,1.940592,0
super,25000,6,9,1.759990,0
super,25000,6,10,1.962636,0
super,25000,8,1,4.743308,0
super,25000,8,2,4.335140,0
super,25000,8,3,4.727757,0
super,25000,8,4,4.972962,0
super,25000,8,5,4.804697,0
super,25000,8,6,8.331354,0
super,25000,8,7,7.195562,0
super,25000,8,8,6.044080,0
super,25000,8,9,5.757282,0
super,25000,8,10,6.596764,0
super,25000,10,1,6.355123,0
super,25000,10,2,6.280779,0
super,25000,10,3,6.633498,0
super,25000,10,4,7.026212,0
super,25000,10,5,6.862636,0
super,25000,10,6,4.668155,0
super,25000,10,7,2.829576,0
super,25000,10,8,2.519025,0
super,25000,10,9,2.565298,0
super,25000,10,10,2.484151,0
super,25000,12,1,2.100228,0
super,25000,12,2,2.078492,0
super,25000,12,3,2.177258,0
super,25000,12,4,2.089077,0
super,25000,12,5,2.035210,0
super,25000,12,6,2.031360,0
super,25000,12,7,2.086750,0
super,25000,12,8,2.045609,0
super,25000,12,9,2.129475,0
super,25000,12,10,2.142883,0
super,30000,2,1,2.521098,0
super,30000,2,2,2.529423,0
super,30000,2,3,2.527636,0
super,30000,2,4,2.515645,0
super,30000,2,5,2.450553,0
super,30000,2,6,2.450410,0
super,30000,2,7,2.477073,0
super,30000,2,8,2.488764,0
super,30000,2,9,2.487679,0
super,30000,2,10,2.471489,0
super,30000,4,1,2.720671,0
super,30000,4,2,2.629948,0
super,30000,4,3,2.686053,0
super,30000,4,4,2.692581,0
super,30000,4,5,2.766827,0
super,30000,4,6,2.741368,0
super,30000,4,7,2.636065,0
super,30000,4,8,2.675644,0
super,30000,4,9,2.679988,0
super,30000,4,10,2.716468,0
super,30000,6,1,2.283382,0
super,30000,6,2,2.329880,0
super,30000,6,3,2.268714,0
super,30000,6,4,2.290494,0
super,30000,6,5,2.283649,0
super,30000,6,6,2.298216,0
super,30000,6,7,2.282782,0
super,30000,6,8,2.344708,0
super,30000,6,9,2.317623,0
super,30000,6,10,2.267198,0
super,30000,8,1,3.214973,0
super,30000,8,2,3.096863,0
super,30000,8,3,3.667252,0
super,30000,8,4,2.821926,0
super,30000,8,5,3.359720,0
super,30000,8,6,4.059946,0
super,30000,8,7,3.272808,0
super,30000,8,8,3.275193,0
super,30000,8,9,3.942124,0
super,30000,8,10,4.166024,0
super,30000,10,1,2.943962,0
super,30000,10,2,3.305524,0
super,30000,10,3,2.818892,0
super,30000,10,4,3.154985,0
super,30000,10,5,3.097302,0
super,30000,10,6,2.970827,0
super,30000,10,7,3.309424,0
super,30000,10,8,3.108834,0
super,30000,10,9,2.964916,0
super,30000,10,10,2.985166,0
super,30000,12,1,2.091873,0
super,30000,12,2,2.205170,0
super,30000,12,3,2.179700,0
super,30000,12,4,2.194567,0
super,30000,12,5,2.104482,0
super,30000,12,6,2.261709,0
super,30000,12,7,2.125642,0
super,30000,12,8,2.292658,0
super,30000,12,9,2.275907,0
super,30000,12,10,2.339268,0
super,35000,2,1,2.955230,0
super,35000,2,2,2.948337,0
super,35000,2,3,2.957194,0
super,35000,2,4,2.879821,0
super,35000,2,5,2.945491,0
super,35000,2,6,2.852726,0
super,35000,2,7,2.828847,0
super,35000,2,8,2.917423,0
super,35000,2,9,2.909937,0
super,35000,2,10,2.919573,0
super,35000,4,1,3.288027,0
super,35000,4,2,3.061590,0
super,35000,4,3,3.062820,0
super,35000,4,4,3.268360,0
super,35000,4,5,3.146069,0
super,35000,4,6,3.133186,0
super,35000,4,7,3.047754,0
super,35000,4,8,3.081336,0
super,35000,4,9,3.108410,0
super,35000,4,10,3.108127,0
super,35000,6,1,2.839103,0
super,35000,6,2,2.861128,0
super,35000,6,3,2.876926,0
super,35000,6,4,2.826797,0
super,35000,6,5,2.804951,0
super,35000,6,6,2.833810,0
super,35000,6,7,2.781756,0
super,35000,6,8,2.574348,0
super,35000,6,9,2.647575,0
super,35000,6,10,2.841382,0
super,35000,8,1,4.528037,0
super,35000,8,2,4.537177,0
super,35000,8,3,4.381125,0
super,35000,8,4,4.586975,0
super,35000,8,5,4.685881,0
super,35000,8,6,4.454209,0
super,35000,8,7,4.514520,0
super,35000,8,8,4.458981,0
super,35000,8,9,4.473604,0
super,35000,8,10,4.516956,0
super,35000,10,1,3.970715,0
super,35000,10,2,3.887330,0
super,35000,10,3,3.840430,0
super,35000,10,4,3.880528,0
super,35000,10,5,3.950069,0
super,35000,10,6,3.983402,0
super,35000,10,7,3.875057,0
super,35000,10,8,3.955435,0
super,35000,10,9,3.929133,0
super,35000,10,10,3.893553,0
super,35000,12,1,2.616781,0
super,35000,12,2,2.485332,0
super,35000,12,3,2.607249,0
super,35000,12,4,2.609631,0
super,35000,12,5,2.628394,0
super,35000,12,6,2.616392,0
super,35000,12,7,2.571183,0
super,35000,12,8,2.554290,0
super,35000,12,9,2.510931,0
super,35000,12,10,2.617153,0
super,40000,2,1,3.322697,0
super,40000,2,2,3.428143,0
super,40000,2,3,3.294593,0
super,40000,2,4,3.246927,0
super,40000,2,5,3.420431,0
super,40000,2,6,3.190297,0
super,40000,2,7,3.268006,0
super,40000,2,8,3.351737,0
super,40000,2,9,3.202746,0
super,40000,2,10,3.222826,0
super,40000,4,1,3.429716,0
super,40000,4,2,3.476621,0
super,40000,4,3,3.500663,0
super,40000,4,4,3.513780,0
super,40000,4,5,3.540659,0
super,40000,4,6,3.401803,0
super,40000,4,7,3.464717,0
super,40000,4,8,3.497774,0
super,40000,4,9,3.452598,0
super,40000,4,10,3.534200,0
super,40000,6,1,3.072767,0
super,40000,6,2,3.078294,0
super,40000,6,3,3.079391,0
super,40000,6,4,2.856936,0
super,40000,6,5,3.048958,0
super,40000,6,6,2.753031,0
super,40000,6,7,3.012254,0
super,40000,6,8,2.925100,0
super,40000,6,9,2.952406,0
super,40000,6,10,3.134573,0
super,40000,8,1,4.274405,0
super,40000,8,2,4.503539,0
super,40000,8,3,4.454440,0
super,40000,8,4,4.298633,0
super,40000,8,5,3.881173,0
super,40000,8,6,4.058038,0
super,40000,8,7,4.336129,0
super,40000,8,8,4.510718,0
super,40000,8,9,4.511867,0
super,40000,8,10,3.993824,0
super,40000,10,1,3.600248,0
super,40000,10,2,3.995045,0
super,40000,10,3,3.709943,0
super,40000,10,4,3.806460,0
super,40000,10,5,4.497991,0
super,40000,10,6,3.935227,0
super,40000,10,7,4.585429,0
super,40000,10,8,4.383118,0
super,40000,10,9,4.053286,0
super,40000,10,10,3.988911,0
super,40000,12,1,3.304740,0
super,40000,12,2,3.110375,0
super,40000,12,3,3.077145,0
super,40000,12,4,3.159663,0
super,40000,12,5,2.981136,0
super,40000,12,6,3.071988,0
super,40000,12,7,3.001096,0
super,40000,12,8,2.952329,0
super,40000,12,9,2.782578,0
super,40000,12,10,3.006326,0
super,45000,2,1,3.715071,0
super,45000,2,2,3.801486,0
super,45000,2,3,3.748723,0
super,45000,2,4,3.729500,0
super,45000,2,5,3.798248,0
super,45000,2,6,3.627714,0
super,45000,2,7,3.637067,0
super,45000,2,8,3.784770,0
super,45000,2,9,3.738654,0
super,45000,2,10,3.561865,0
super,45000,4,1,4.035112,0
super,45000,4,2,3.949015,0
super,45000,4,3,4.184003,0
super,45000,4,4,3.926600,0
super,45000,4,5,4.156217,0
super,45000,4,6,4.379542,0
super,45000,4,7,4.166221,0
super,45000,4,8,3.869518,0
super,45000,4,9,4.052068,0
super,45000,4,10,4.018634,0
super,45000,6,1,3.349958,0
super,45000,6,2,3.568368,0
super,45000,6,3,3.584039,0
super,45000,6,4,3.228556,0
super,45000,6,5,3.243420,0
super,45000,6,6,3.446134,0
super,45000,6,7,3.455228,0
super,45000,6,8,3.393195,0
super,45000,6,9,3.463786,0
super,45000,6,10,3.214747,0
super,45000,8,1,5.790590,0
super,45000,8,2,5.806634,0
super,45000,8,3,5.440327,0
super,45000,8,4,5.672600,0
super,45000,8,5,5.631401,0
super,45000,8,6,5.632707,0
super,45000,8,7,5.957248,0
super,45000,8,8,10.571421,0
super,45000,8,9,11.356435,0
super,45000,8,10,10.746056,0
super,45000,10,1,4.762464,0
super,45000,10,2,4.804996,0
super,45000,10,3,4.804785,0
super,45000,10,4,5.115399,0
super,45000,10,5,4.953796,0
super,45000,10,6,5.087744,0
super,45000,10,7,5.086034,0
super,45000,10,8,5.180440,0
super,45000,10,9,5.306919,0
super,45000,10,10,5.187819,0
super,45000,12,1,3.296459,0
super,45000,12,2,3.296828,0
super,45000,12,3,3.402844,0
super,45000,12,4,3.361499,0
super,45000,12,5,3.340032,0
super,45000,12,6,3.247968,0
super,45000,12,7,3.339862,0
super,45000,12,8,3.354630,0
super,45000,12,9,3.307265,0
super,45000,12,10,3.183475,0
super,50000,2,1,4.039141,0
super,50000,2,2,4.069523,0
super,50000,2,3,4.088816,0
super,50000,2,4,4.102957,0
super,50000,2,5,4.016229,0
super,50000,2,6,4.106171,0
super,50000,2,7,4.038128,0
super,50000,2,8,4.153668,0
super,50000,2,9,4.022895,0
super,50000,2,10,4.037624,0
super,50000,4,1,4.407208,0
super,50000,4,2,4.318392,0
super,50000,4,3,4.302041,0
super,50000,4,4,4.231507,0
super,50000,4,5,4.275943,0
super,50000,4,6,4.229816,0
super,50000,4,7,4.302673,0
super,50000,4,8,4.216800,0
super,50000,4,9,4.226179,0
super,50000,4,10,4.257319,0
super,50000,6,1,3.786173,0
super,50000,6,2,3.833179,0
super,50000,6,3,3.755398,0
super,50000,6,4,3.641062,0
super,50000,6,5,3.768298,0
super,50000,6,6,3.627604,0
super,50000,6,7,3.748683,0
super,50000,6,8,3.817246,0
super,50000,6,9,3.854487,0
super,50000,6,10,3.645554,0
super,50000,8,1,6.589117,0
super,50000,8,2,6.712552,0
super,50000,8,3,6.938324,0
super,50000,8,4,4.450594,0
super,50000,8,5,4.478380,0
super,50000,8,6,4.597916,0
super,50000,8,7,4.549076,0
super,50000,8,8,4.583033,0
super,50000,8,9,4.551154,0
super,50000,8,10,4.533399,0
super,50000,10,1,4.371798,0
super,50000,10,2,4.403819,0
super,50000,10,3,4.402852,0
super,50000,10,4,4.371563,0
super,50000,10,5,4.341210,0
super,50000,10,6,4.371772,0
super,50000,10,7,4.382701,0
super,50000,10,8,4.493535,0
super,50000,10,9,4.407453,0
super,50000,10,10,4.372308,0
super,50000,12,1,4.161912,0
