variant,N,P,rep,seconds,rc
ghc,950000,1,1,1.34868728,0
ghc,950000,1,2,1.454273362,0
ghc,950000,1,3,1.424237517,0
ghc,950000,1,4,1.43046624,0
ghc,950000,1,5,1.420966227,0
ghc,950000,1,6,1.387119099,0
ghc,950000,1,7,1.435488813,0
ghc,950000,1,8,1.448017268,0
ghc,950000,1,9,1.437528903,0
ghc,950000,1,10,1.415995877,0
ghc,950000,2,1,0.962891466,0
ghc,950000,2,2,0.9551018,0
ghc,950000,2,3,0.98023459,0
ghc,950000,2,4,0.946255483,0
ghc,950000,2,5,0.916479925,0
ghc,950000,2,6,0.920676926,0
ghc,950000,2,7,0.95861857,0
ghc,950000,2,8,0.935794138,0
ghc,950000,2,9,0.961107638,0
ghc,950000,2,10,0.887003264,0
ghc,950000,4,1,0.79560105,0
ghc,950000,4,2,0.824232199,0
ghc,950000,4,3,0.809653722,0
ghc,950000,4,4,0.846580265,0
ghc,950000,4,5,0.825134723,0
ghc,950000,4,6,0.830722342,0
ghc,950000,4,7,0.875546847,0
ghc,950000,4,8,0.835055296,0
ghc,950000,4,9,0.963740448,0
ghc,950000,4,10,0.89101623,0
ghc,950000,8,1,0.971418764,0
ghc,950000,8,2,0.930318609,0
ghc,950000,8,3,0.897269777,0
ghc,950000,8,4,1.071797855,0
ghc,950000,8,5,0.911521434,0
ghc,950000,8,6,0.947301132,0
ghc,950000,8,7,1.120854964,0
ghc,950000,8,8,0.971663556,0
ghc,950000,8,9,0.974795383,0
ghc,950000,8,10,0.905700809,0
ghc,1000000,1,1,1.494825686,0
ghc,1000000,1,2,1.535266775,0
ghc,1000000,1,3,1.516686701,0
ghc,1000000,1,4,1.476664817,0
ghc,1000000,1,5,1.526614253,0
ghc,1000000,1,6,1.515085666,0
ghc,1000000,1,7,1.516272565,0
ghc,1000000,1,8,1.491867202,0
ghc,1000000,1,9,1.457435533,0
ghc,1000000,1,10,1.49031837,0
ghc,1000000,2,1,1.024374574,0
ghc,1000000,2,2,1.008452196,0
ghc,1000000,2,3,0.973463953,0
ghc,1000000,2,4,0.976647673,0
ghc,1000000,2,5,0.988598064,0
ghc,1000000,2,6,0.975128299,0
ghc,1000000,2,7,0.989573402,0
ghc,1000000,2,8,1.016514081,0
ghc,1000000,2,9,0.988000072,0
ghc,1000000,2,10,0.979993928,0
ghc,1000000,4,1,0.951382145,0
ghc,1000000,4,2,1.032433371,0
ghc,1000000,4,3,0.990915696,0
ghc,1000000,4,4,0.957611626,0
ghc,1000000,4,5,0.914557924,0
ghc,1000000,4,6,0.853717789,0
ghc,1000000,4,7,1.09501264,0
ghc,1000000,4,8,0.96800163,0
ghc,1000000,4,9,0.875969864,0
ghc,1000000,4,10,0.917146812,0
ghc,1000000,8,1,1.107556543,0
ghc,1000000,8,2,0.893747347,0
ghc,1000000,8,3,1.043515754,0
ghc,1000000,8,4,1.052818024,0
ghc,1000000,8,5,1.114103684,0
ghc,1000000,8,6,1.107960375,0
ghc,1000000,8,7,1.146740703,0
ghc,1000000,8,8,1.092493782,0
ghc,1000000,8,9,1.114210877,0
ghc,1000000,8,10,1.36033982,0
