variant,N,cutoff,P,rep,seconds,checksum,expected
parpseq,25000000,2048,2,1,2.963581928,1316525969,1316525969
parpseq,25000000,2048,2,2,2.918761933,1316525969,1316525969
parpseq,25000000,2048,2,3,2.936497203,1316525969,1316525969
parpseq,25000000,2048,2,4,3.623920972,1316525969,1316525969
parpseq,25000000,2048,2,5,2.894217585,1316525969,1316525969
parpseq,25000000,2048,2,6,2.853970619,1316525969,1316525969
parpseq,25000000,2048,2,7,2.901438353,1316525969,1316525969
sucuri,25000000,2048,2,1,2.272516343742609,1316525969,1316525969
sucuri,25000000,2048,2,2,1.72903011739254,1316525969,1316525969
sucuri,25000000,2048,2,3,1.6392093747854233,1316525969,1316525969
sucuri,25000000,2048,2,4,1.6047183237969875,1316525969,1316525969
sucuri,25000000,2048,2,5,1.6550839953124523,1316525969,1316525969
sucuri,25000000,2048,2,6,1.6825466267764568,1316525969,1316525969
sucuri,25000000,2048,2,7,1.65207165107131,1316525969,1316525969
ribault_c,25000000,2048,3,1,1.585859318,1316525969,1316525969
ribault_c,25000000,2048,3,2,1.549356397,1316525969,1316525969
ribault_c,25000000,2048,3,3,1.279121634,1316525969,1316525969
ribault_c,25000000,2048,3,4,1.270736199,1316525969,1316525969
ribault_c,25000000,2048,3,5,1.298062667,1316525969,1316525969
ribault_c,25000000,2048,3,6,1.504925663,1316525969,1316525969
ribault_c,25000000,2048,3,7,1.542364353,1316525969,1316525969
ribault_rust,25000000,2048,3,1,0.813506484,1316525969,1316525969
ribault_rust,25000000,2048,3,2,0.710092110,1316525969,1316525969
ribault_rust,25000000,2048,3,3,0.686685356,1316525969,1316525969
ribault_rust,25000000,2048,3,4,0.686109512,1316525969,1316525969
ribault_rust,25000000,2048,3,5,0.661284401,1316525969,1316525969
ribault_rust,25000000,2048,3,6,0.670949315,1316525969,1316525969
ribault_rust,25000000,2048,3,7,0.648087420,1316525969,1316525969
ribault_hs,25000000,2048,3,1,1.430331801,1316525969,1316525969
ribault_hs,25000000,2048,3,2,1.399133439,1316525969,1316525969
ribault_hs,25000000,2048,3,3,1.216925887,1316525969,1316525969
ribault_hs,25000000,2048,3,4,1.213445689,1316525969,1316525969
ribault_hs,25000000,2048,3,5,1.215285809,1316525969,1316525969
ribault_hs,25000000,2048,3,6,1.240685280,1316525969,1316525969
ribault_hs,25000000,2048,3,7,1.232672444,1316525969,1316525969
strategies,25000000,2048,3,1,1.655345184,1316525969,1316525969
strategies,25000000,2048,3,2,1.615849246,1316525969,1316525969
strategies,25000000,2048,3,3,1.584831207,1316525969,1316525969
strategies,25000000,2048,3,4,1.676705281,1316525969,1316525969
strategies,25000000,2048,3,5,1.614826178,1316525969,1316525969
strategies,25000000,2048,3,6,1.636282993,1316525969,1316525969
strategies,25000000,2048,3,7,1.645188576,1316525969,1316525969
parpseq,25000000,2048,3,1,2.905953913,1316525969,1316525969
parpseq,25000000,2048,3,2,2.82631147,1316525969,1316525969
parpseq,25000000,2048,3,3,3.539179346,1316525969,1316525969
parpseq,25000000,2048,3,4,2.862223909,1316525969,1316525969
parpseq,25000000,2048,3,5,3.629940936,1316525969,1316525969
parpseq,25000000,2048,3,6,2.920886451,1316525969,1316525969
parpseq,25000000,2048,3,7,2.876279414,1316525969,1316525969
sucuri,25000000,2048,3,1,1.2994385100901127,1316525969,1316525969
sucuri,25000000,2048,3,2,1.1778755374252796,1316525969,1316525969
sucuri,25000000,2048,3,3,0.9706956148147583,1316525969,1316525969
sucuri,25000000,2048,3,4,1.0243459269404411,1316525969,1316525969
sucuri,25000000,2048,3,5,1.0299229621887207,1316525969,1316525969
sucuri,25000000,2048,3,6,1.0556381046772003,1316525969,1316525969
sucuri,25000000,2048,3,7,0.9917158000171185,1316525969,1316525969
ribault_c,25000000,2048,4,1,1.372582489,1316525969,1316525969
ribault_c,25000000,2048,4,2,1.255191451,1316525969,1316525969
ribault_c,25000000,2048,4,3,1.223812192,1316525969,1316525969
ribault_c,25000000,2048,4,4,1.227190333,1316525969,1316525969
ribault_c,25000000,2048,4,5,1.048945798,1316525969,1316525969
ribault_c,25000000,2048,4,6,1.063843039,1316525969,1316525969
ribault_c,25000000,2048,4,7,1.173590109,1316525969,1316525969
ribault_rust,25000000,2048,4,1,0.689350539,1316525969,1316525969
ribault_rust,25000000,2048,4,2,0.662151577,1316525969,1316525969
ribault_rust,25000000,2048,4,3,0.660757134,1316525969,1316525969
ribault_rust,25000000,2048,4,4,0.656690966,1316525969,1316525969
ribault_rust,25000000,2048,4,5,0.653331628,1316525969,1316525969
ribault_rust,25000000,2048,4,6,0.634977215,1316525969,1316525969
ribault_rust,25000000,2048,4,7,0.681513667,1316525969,1316525969
ribault_hs,25000000,2048,4,1,1.255679478,1316525969,1316525969
ribault_hs,25000000,2048,4,2,1.209738184,1316525969,1316525969
ribault_hs,25000000,2048,4,3,1.221286910,1316525969,1316525969
ribault_hs,25000000,2048,4,4,1.175613032,1316525969,1316525969
ribault_hs,25000000,2048,4,5,1.247787642,1316525969,1316525969
ribault_hs,25000000,2048,4,6,1.251264368,1316525969,1316525969
ribault_hs,25000000,2048,4,7,1.175649253,1316525969,1316525969
strategies,25000000,2048,4,1,2.082214882,1316525969,1316525969
strategies,25000000,2048,4,2,1.483495123,1316525969,1316525969
strategies,25000000,2048,4,3,1.453931987,1316525969,1316525969
strategies,25000000,2048,4,4,1.452977538,1316525969,1316525969
strategies,25000000,2048,4,5,1.477178754,1316525969,1316525969
strategies,25000000,2048,4,6,1.45741785,1316525969,1316525969
strategies,25000000,2048,4,7,1.448122076,1316525969,1316525969
parpseq,25000000,2048,4,1,2.952782234,1316525969,1316525969
parpseq,25000000,2048,4,2,2.894624534,1316525969,1316525969
parpseq,25000000,2048,4,3,2.986631045,1316525969,1316525969
parpseq,25000000,2048,4,4,2.8822102,1316525969,1316525969
parpseq,25000000,2048,4,5,2.921726121,1316525969,1316525969
parpseq,25000000,2048,4,6,3.151280397,1316525969,1316525969
parpseq,25000000,2048,4,7,2.931667472,1316525969,1316525969
sucuri,25000000,2048,4,1,0.944977417588234,1316525969,1316525969
sucuri,25000000,2048,4,2,0.9881573505699635,1316525969,1316525969
sucuri,25000000,2048,4,3,0.8888521306216717,1316525969,1316525969
sucuri,25000000,2048,4,4,0.8705451153218746,1316525969,1316525969
sucuri,25000000,2048,4,5,0.80031543597579,1316525969,1316525969
sucuri,25000000,2048,4,6,0.74863650649786,1316525969,1316525969
sucuri,25000000,2048,4,7,0.729553546756506,1316525969,1316525969
ribault_c,25000000,2048,7,1,0.996828930,1316525969,1316525969
ribault_c,25000000,2048,7,2,0.834475622,1316525969,1316525969
ribault_c,25000000,2048,7,3,0.775759639,1316525969,1316525969
ribault_c,25000000,2048,7,4,0.753355631,1316525969,1316525969
ribault_c,25000000,2048,7,5,0.892534558,1316525969,1316525969
ribault_c,25000000,2048,7,6,0.849901410,1316525969,1316525969
ribault_c,25000000,2048,7,7,0.814803941,1316525969,1316525969
ribault_rust,25000000,2048,7,1,0.571399302,1316525969,1316525969
ribault_rust,25000000,2048,7,2,0.550312471,1316525969,1316525969
ribault_rust,25000000,2048,7,3,0.553821263,1316525969,1316525969
ribault_rust,25000000,2048,7,4,0.599572315,1316525969,1316525969
ribault_rust,25000000,2048,7,5,0.559842245,1316525969,1316525969
ribault_rust,25000000,2048,7,6,0.537368525,1316525969,1316525969
ribault_rust,25000000,2048,7,7,0.482329264,1316525969,1316525969
ribault_hs,25000000,2048,7,1,0.930030929,1316525969,1316525969
ribault_hs,25000000,2048,7,2,0.802092255,1316525969,1316525969
ribault_hs,25000000,2048,7,3,0.829991644,1316525969,1316525969
ribault_hs,25000000,2048,7,4,0.790938527,1316525969,1316525969
ribault_hs,25000000,2048,7,5,0.875754420,1316525969,1316525969
ribault_hs,25000000,2048,7,6,0.778815717,1316525969,1316525969
ribault_hs,25000000,2048,7,7,0.878116910,1316525969,1316525969
strategies,25000000,2048,7,1,1.677893516,1316525969,1316525969
strategies,25000000,2048,7,2,1.3503245,1316525969,1316525969
strategies,25000000,2048,7,3,1.366802384,1316525969,1316525969
strategies,25000000,2048,7,4,1.3158079,1316525969,1316525969
strategies,25000000,2048,7,5,1.35749488,1316525969,1316525969
strategies,25000000,2048,7,6,1.303208475,1316525969,1316525969
strategies,25000000,2048,7,7,1.384805412,1316525969,1316525969
parpseq,25000000,2048,7,1,2.952984447,1316525969,1316525969
parpseq,25000000,2048,7,2,2.982700086,1316525969,1316525969
parpseq,25000000,2048,7,3,3.267370746,1316525969,1316525969
parpseq,25000000,2048,7,4,2.985699749,1316525969,1316525969
parpseq,25000000,2048,7,5,3.119730341,1316525969,1316525969
parpseq,25000000,2048,7,6,3.038003333,1316525969,1316525969
parpseq,25000000,2048,7,7,3.677826365,1316525969,1316525969
sucuri,25000000,2048,7,1,0.8463043868541718,1316525969,1316525969
sucuri,25000000,2048,7,2,0.8120607510209084,1316525969,1316525969
sucuri,25000000,2048,7,3,0.7462684586644173,1316525969,1316525969
sucuri,25000000,2048,7,4,0.7682170011103153,1316525969,1316525969
sucuri,25000000,2048,7,5,0.7656899131834507,1316525969,1316525969
sucuri,25000000,2048,7,6,0.6407387629151344,1316525969,1316525969
sucuri,25000000,2048,7,7,0.6953738145530224,1316525969,1316525969
ribault_c,25000000,2048,8,1,0.975755602,1316525969,1316525969
ribault_c,25000000,2048,8,2,0.829046014,1316525969,1316525969
ribault_c,25000000,2048,8,3,0.822062351,1316525969,1316525969
ribault_c,25000000,2048,8,4,0.834425167,1316525969,1316525969
ribault_c,25000000,2048,8,5,0.823355874,1316525969,1316525969
ribault_c,25000000,2048,8,6,0.836018160,1316525969,1316525969
ribault_c,25000000,2048,8,7,0.806012283,1316525969,1316525969
ribault_rust,25000000,2048,8,1,0.525905443,1316525969,1316525969
ribault_rust,25000000,2048,8,2,0.503380885,1316525969,1316525969
ribault_rust,25000000,2048,8,3,0.491908181,1316525969,1316525969
ribault_rust,25000000,2048,8,4,0.454030324,1316525969,1316525969
ribault_rust,25000000,2048,8,5,0.484078243,1316525969,1316525969
ribault_rust,25000000,2048,8,6,0.460716778,1316525969,1316525969
ribault_rust,25000000,2048,8,7,0.440661054,1316525969,1316525969
ribault_hs,25000000,2048,8,1,0.999455720,1316525969,1316525969
ribault_hs,25000000,2048,8,2,0.968199470,1316525969,1316525969
ribault_hs,25000000,2048,8,3,0.929725377,1316525969,1316525969
ribault_hs,25000000,2048,8,4,0.892163079,1316525969,1316525969
ribault_hs,25000000,2048,8,5,0.851678339,1316525969,1316525969
ribault_hs,25000000,2048,8,6,0.780170826,1316525969,1316525969
ribault_hs,25000000,2048,8,7,0.841948904,1316525969,1316525969
strategies,25000000,2048,8,1,1.312793154,1316525969,1316525969
strategies,25000000,2048,8,2,1.521712404,1316525969,1316525969
strategies,25000000,2048,8,3,1.497836549,1316525969,1316525969
strategies,25000000,2048,8,4,1.642028316,1316525969,1316525969
strategies,25000000,2048,8,5,1.307371912,1316525969,1316525969
strategies,25000000,2048,8,6,1.530129337,1316525969,1316525969
strategies,25000000,2048,8,7,1.509058852,1316525969,1316525969
parpseq,25000000,2048,8,1,2.971641992,1316525969,1316525969
parpseq,25000000,2048,8,2,2.961049742,1316525969,1316525969
parpseq,25000000,2048,8,3,3.123708453,1316525969,1316525969
parpseq,25000000,2048,8,4,3.19401985,1316525969,1316525969
parpseq,25000000,2048,8,5,3.190155875,1316525969,1316525969
parpseq,25000000,2048,8,6,3.055589342,1316525969,1316525969
parpseq,25000000,2048,8,7,3.006284283,1316525969,1316525969
sucuri,25000000,2048,8,1,0.7688981592655182,1316525969,1316525969
sucuri,25000000,2048,8,2,0.802577268332243,1316525969,1316525969
sucuri,25000000,2048,8,3,0.759625032544136,1316525969,1316525969
sucuri,25000000,2048,8,4,0.7018256187438965,1316525969,1316525969
sucuri,25000000,2048,8,5,0.7154751718044281,1316525969,1316525969
sucuri,25000000,2048,8,6,0.6761178486049175,1316525969,1316525969
sucuri,25000000,2048,8,7,0.6278734616935253,1316525969,1316525969
ribault_c,25000000,2048,13,1,0.737441205,1316525969,1316525969
ribault_c,25000000,2048,13,2,0.755359123,1316525969,1316525969
ribault_c,25000000,2048,13,3,0.779865412,1316525969,1316525969
ribault_c,25000000,2048,13,4,0.826399701,1316525969,1316525969
ribault_c,25000000,2048,13,5,0.759418425,1316525969,1316525969
ribault_c,25000000,2048,13,6,0.686316946,1316525969,1316525969
ribault_c,25000000,2048,13,7,0.701096350,1316525969,1316525969
ribault_rust,25000000,2048,13,1,0.450193478,1316525969,1316525969
ribault_rust,25000000,2048,13,2,0.411903354,1316525969,1316525969
ribault_rust,25000000,2048,13,3,0.451503176,1316525969,1316525969
ribault_rust,25000000,2048,13,4,0.451066930,1316525969,1316525969
ribault_rust,25000000,2048,13,5,0.439944348,1316525969,1316525969
ribault_rust,25000000,2048,13,6,0.436278242,1316525969,1316525969
ribault_rust,25000000,2048,13,7,0.435182294,1316525969,1316525969
ribault_hs,25000000,2048,13,1,0.850959698,1316525969,1316525969
ribault_hs,25000000,2048,13,2,0.807335079,1316525969,1316525969
ribault_hs,25000000,2048,13,3,0.826232254,1316525969,1316525969
ribault_hs,25000000,2048,13,4,0.861895619,1316525969,1316525969
ribault_hs,25000000,2048,13,5,0.792415715,1316525969,1316525969
ribault_hs,25000000,2048,13,6,0.806342788,1316525969,1316525969
ribault_hs,25000000,2048,13,7,0.793414634,1316525969,1316525969
strategies,25000000,2048,13,1,1.557496092,1316525969,1316525969
strategies,25000000,2048,13,2,1.738271813,1316525969,1316525969
strategies,25000000,2048,13,3,1.415460474,1316525969,1316525969
strategies,25000000,2048,13,4,1.766056963,1316525969,1316525969
strategies,25000000,2048,13,5,1.395599224,1316525969,1316525969
strategies,25000000,2048,13,6,1.184927564,1316525969,1316525969
strategies,25000000,2048,13,7,1.549973099,1316525969,1316525969
parpseq,25000000,2048,13,1,3.175600334,1316525969,1316525969
parpseq,25000000,2048,13,2,2.955769713,1316525969,1316525969
parpseq,25000000,2048,13,3,2.923141462,1316525969,1316525969
parpseq,25000000,2048,13,4,3.002101213,1316525969,1316525969
parpseq,25000000,2048,13,5,3.186324812,1316525969,1316525969
parpseq,25000000,2048,13,6,3.054545537,1316525969,1316525969
parpseq,25000000,2048,13,7,3.127121319,1316525969,1316525969
sucuri,25000000,2048,13,1,0.620762225240469,1316525969,1316525969
sucuri,25000000,2048,13,2,0.717416375875473,1316525969,1316525969
sucuri,25000000,2048,13,3,0.7176021635532379,1316525969,1316525969
sucuri,25000000,2048,13,4,0.6020012125372887,1316525969,1316525969
sucuri,25000000,2048,13,5,0.6192194148898125,1316525969,1316525969
sucuri,25000000,2048,13,6,0.6986356154084206,1316525969,1316525969
sucuri,25000000,2048,13,7,0.6222197152674198,1316525969,1316525969
ribault_c,25000000,2048,16,1,0.738437739,1316525969,1316525969
ribault_c,25000000,2048,16,2,0.748377031,1316525969,1316525969
ribault_c,25000000,2048,16,3,0.743379065,1316525969,1316525969
ribault_c,25000000,2048,16,4,0.712974996,1316525969,1316525969
ribault_c,25000000,2048,16,5,0.713877106,1316525969,1316525969
ribault_c,25000000,2048,16,6,0.725164414,1316525969,1316525969
ribault_c,25000000,2048,16,7,0.693876726,1316525969,1316525969
ribault_rust,25000000,2048,16,1,0.440098813,1316525969,1316525969
ribault_rust,25000000,2048,16,2,0.456858201,1316525969,1316525969
ribault_rust,25000000,2048,16,3,0.446725167,1316525969,1316525969
ribault_rust,25000000,2048,16,4,0.433581809,1316525969,1316525969
ribault_rust,25000000,2048,16,5,0.398468682,1316525969,1316525969
ribault_rust,25000000,2048,16,6,0.438295191,1316525969,1316525969
ribault_rust,25000000,2048,16,7,0.449101221,1316525969,1316525969
ribault_hs,25000000,2048,16,1,0.804387509,1316525969,1316525969
ribault_hs,25000000,2048,16,2,0.818651178,1316525969,1316525969
ribault_hs,25000000,2048,16,3,0.746001498,1316525969,1316525969
ribault_hs,25000000,2048,16,4,0.883177797,1316525969,1316525969
ribault_hs,25000000,2048,16,5,0.778564726,1316525969,1316525969
ribault_hs,25000000,2048,16,6,0.729807610,1316525969,1316525969
ribault_hs,25000000,2048,16,7,0.774506443,1316525969,1316525969
strategies,25000000,2048,16,1,1.376234476,1316525969,1316525969
strategies,25000000,2048,16,2,1.54372252,1316525969,1316525969
strategies,25000000,2048,16,3,1.470863135,1316525969,1316525969
strategies,25000000,2048,16,4,1.729700484,1316525969,1316525969
strategies,25000000,2048,16,5,1.515105694,1316525969,1316525969
strategies,25000000,2048,16,6,1.144269707,1316525969,1316525969
strategies,25000000,2048,16,7,1.127344541,1316525969,1316525969
parpseq,25000000,2048,16,1,3.347678579,1316525969,1316525969
parpseq,25000000,2048,16,2,3.021450697,1316525969,1316525969
parpseq,25000000,2048,16,3,2.91246308,1316525969,1316525969
parpseq,25000000,2048,16,4,2.856731852,1316525969,1316525969
parpseq,25000000,2048,16,5,2.994282076,1316525969,1316525969
parpseq,25000000,2048,16,6,2.896153777,1316525969,1316525969
parpseq,25000000,2048,16,7,3.575401573,1316525969,1316525969
sucuri,25000000,2048,16,1,0.6582669168710709,1316525969,1316525969
sucuri,25000000,2048,16,2,0.6206056326627731,1316525969,1316525969
sucuri,25000000,2048,16,3,0.667953047901392,1316525969,1316525969
sucuri,25000000,2048,16,4,0.6160397939383984,1316525969,1316525969
sucuri,25000000,2048,16,5,0.6616986505687237,1316525969,1316525969
sucuri,25000000,2048,16,6,0.7079474590718746,1316525969,1316525969
sucuri,25000000,2048,16,7,0.6840205304324627,1316525969,1316525969
ribault_c,25000000,2048,19,1,0.699169857,1316525969,1316525969
ribault_c,25000000,2048,19,2,0.690059899,1316525969,1316525969
ribault_c,25000000,2048,19,3,0.704938137,1316525969,1316525969
ribault_c,25000000,2048,19,4,0.632949358,1316525969,1316525969
ribault_c,25000000,2048,19,5,0.632106629,1316525969,1316525969
ribault_c,25000000,2048,19,6,0.676726112,1316525969,1316525969
ribault_c,25000000,2048,19,7,0.690173884,1316525969,1316525969
ribault_rust,25000000,2048,19,1,0.431170316,1316525969,1316525969
ribault_rust,25000000,2048,19,2,0.429522487,1316525969,1316525969
ribault_rust,25000000,2048,19,3,0.428482009,1316525969,1316525969
ribault_rust,25000000,2048,19,4,0.423872310,1316525969,1316525969
ribault_rust,25000000,2048,19,5,0.418117708,1316525969,1316525969
ribault_rust,25000000,2048,19,6,0.423595751,1316525969,1316525969
ribault_rust,25000000,2048,19,7,0.441264740,1316525969,1316525969
ribault_hs,25000000,2048,19,1,0.743967051,1316525969,1316525969
ribault_hs,25000000,2048,19,2,0.700211201,1316525969,1316525969
ribault_hs,25000000,2048,19,3,0.757892025,1316525969,1316525969
ribault_hs,25000000,2048,19,4,0.687054294,1316525969,1316525969
ribault_hs,25000000,2048,19,5,0.742137154,1316525969,1316525969
ribault_hs,25000000,2048,19,6,0.747222219,1316525969,1316525969
ribault_hs,25000000,2048,19,7,0.746519596,1316525969,1316525969
strategies,25000000,2048,19,1,1.171022931,1316525969,1316525969
strategies,25000000,2048,19,2,1.728930472,1316525969,1316525969
strategies,25000000,2048,19,3,1.354075035,1316525969,1316525969
strategies,25000000,2048,19,4,1.712119069,1316525969,1316525969
strategies,25000000,2048,19,5,1.709309714,1316525969,1316525969
strategies,25000000,2048,19,6,1.713627465,1316525969,1316525969
strategies,25000000,2048,19,7,1.506162576,1316525969,1316525969
parpseq,25000000,2048,19,1,3.17163979,1316525969,1316525969
parpseq,25000000,2048,19,2,3.04659412,1316525969,1316525969
parpseq,25000000,2048,19,3,3.63225281,1316525969,1316525969
parpseq,25000000,2048,19,4,2.910420581,1316525969,1316525969
parpseq,25000000,2048,19,5,2.827927076,1316525969,1316525969
parpseq,25000000,2048,19,6,3.165065894,1316525969,1316525969
parpseq,25000000,2048,19,7,3.088430017,1316525969,1316525969
sucuri,25000000,2048,19,1,0.6224636882543564,1316525969,1316525969
sucuri,25000000,2048,19,2,0.6003568843007088,1316525969,1316525969
sucuri,25000000,2048,19,3,0.5980967283248901,1316525969,1316525969
sucuri,25000000,2048,19,4,0.6472351774573326,1316525969,1316525969
sucuri,25000000,2048,19,5,0.6979269757866859,1316525969,1316525969
sucuri,25000000,2048,19,6,0.6615639142692089,1316525969,1316525969
sucuri,25000000,2048,19,7,0.6436719931662083,1316525969,1316525969
ribault_c,25000000,2048,23,1,0.655029874,1316525969,1316525969
ribault_c,25000000,2048,23,2,0.664022450,1316525969,1316525969
ribault_c,25000000,2048,23,3,0.587595373,1316525969,1316525969
ribault_c,25000000,2048,23,4,0.634723722,1316525969,1316525969
ribault_c,25000000,2048,23,5,0.684047809,1316525969,1316525969
ribault_c,25000000,2048,23,6,0.635717559,1316525969,1316525969
ribault_c,25000000,2048,23,7,0.615011809,1316525969,1316525969
ribault_rust,25000000,2048,23,1,0.411220427,1316525969,1316525969
ribault_rust,25000000,2048,23,2,0.435182072,1316525969,1316525969
ribault_rust,25000000,2048,23,3,0.409362861,1316525969,1316525969
ribault_rust,25000000,2048,23,4,0.402246114,1316525969,1316525969
ribault_rust,25000000,2048,23,5,0.398192897,1316525969,1316525969
ribault_rust,25000000,2048,23,6,0.410006676,1316525969,1316525969
ribault_rust,25000000,2048,23,7,0.425180190,1316525969,1316525969
ribault_hs,25000000,2048,23,1,0.685916016,1316525969,1316525969
ribault_hs,25000000,2048,23,2,0.693242863,1316525969,1316525969
ribault_hs,25000000,2048,23,3,0.721899848,1316525969,1316525969
ribault_hs,25000000,2048,23,4,0.695553432,1316525969,1316525969
ribault_hs,25000000,2048,23,5,0.650567885,1316525969,1316525969
ribault_hs,25000000,2048,23,6,0.659721801,1316525969,1316525969
ribault_hs,25000000,2048,23,7,0.655098953,1316525969,1316525969
strategies,25000000,2048,23,1,1.678242264,1316525969,1316525969
strategies,25000000,2048,23,2,1.707284676,1316525969,1316525969
strategies,25000000,2048,23,3,1.66988117,1316525969,1316525969
strategies,25000000,2048,23,4,1.688715861,1316525969,1316525969
strategies,25000000,2048,23,5,1.475786446,1316525969,1316525969
strategies,25000000,2048,23,6,1.580149861,1316525969,1316525969
strategies,25000000,2048,23,7,1.489111358,1316525969,1316525969
parpseq,25000000,2048,23,1,3.405586578,1316525969,1316525969
parpseq,25000000,2048,23,2,3.11584138,1316525969,1316525969
parpseq,25000000,2048,23,3,2.947575685,1316525969,1316525969
parpseq,25000000,2048,23,4,3.145383777,1316525969,1316525969
parpseq,25000000,2048,23,5,2.89170806,1316525969,1316525969
parpseq,25000000,2048,23,6,2.886606045,1316525969,1316525969
parpseq,25000000,2048,23,7,2.879260017,1316525969,1316525969
sucuri,25000000,2048,23,1,0.7528209127485752,1316525969,1316525969
sucuri,25000000,2048,23,2,0.6871601454913616,1316525969,1316525969
sucuri,25000000,2048,23,3,0.6564593091607094,1316525969,1316525969
sucuri,25000000,2048,23,4,0.6937305815517902,1316525969,1316525969
sucuri,25000000,2048,23,5,0.7546453587710857,1316525969,1316525969
sucuri,25000000,2048,23,6,0.7255650795996189,1316525969,1316525969
sucuri,25000000,2048,23,7,0.6516214646399021,1316525969,1316525969
ribault_c,25000000,2048,24,1,0.653025807,1316525969,1316525969
ribault_c,25000000,2048,24,2,0.746442134,1316525969,1316525969
ribault_c,25000000,2048,24,3,0.683333318,1316525969,1316525969
ribault_c,25000000,2048,24,4,0.639905315,1316525969,1316525969
ribault_c,25000000,2048,24,5,0.639710423,1316525969,1316525969
ribault_c,25000000,2048,24,6,0.583643725,1316525969,1316525969
ribault_c,25000000,2048,24,7,0.583857173,1316525969,1316525969
ribault_rust,25000000,2048,24,1,0.418939847,1316525969,1316525969
ribault_rust,25000000,2048,24,2,0.407984081,1316525969,1316525969
ribault_rust,25000000,2048,24,3,0.408232852,1316525969,1316525969
ribault_rust,25000000,2048,24,4,0.406873445,1316525969,1316525969
ribault_rust,25000000,2048,24,5,0.398480325,1316525969,1316525969
ribault_rust,25000000,2048,24,6,0.396237990,1316525969,1316525969
ribault_rust,25000000,2048,24,7,0.389748294,1316525969,1316525969
ribault_hs,25000000,2048,24,1,0.721397952,1316525969,1316525969
ribault_hs,25000000,2048,24,2,0.704968305,1316525969,1316525969
ribault_hs,25000000,2048,24,3,0.706222415,1316525969,1316525969
ribault_hs,25000000,2048,24,4,0.730724982,1316525969,1316525969
ribault_hs,25000000,2048,24,5,0.721583834,1316525969,1316525969
ribault_hs,25000000,2048,24,6,0.725838193,1316525969,1316525969
ribault_hs,25000000,2048,24,7,0.715453815,1316525969,1316525969
strategies,25000000,2048,24,1,1.70102671,1316525969,1316525969
strategies,25000000,2048,24,2,1.12210747,1316525969,1316525969
strategies,25000000,2048,24,3,1.687696586,1316525969,1316525969
strategies,25000000,2048,24,4,1.708027351,1316525969,1316525969
strategies,25000000,2048,24,5,1.710878745,1316525969,1316525969
strategies,25000000,2048,24,6,1.709644127,1316525969,1316525969
strategies,25000000,2048,24,7,1.725700614,1316525969,1316525969
parpseq,25000000,2048,24,1,3.337794044,1316525969,1316525969
parpseq,25000000,2048,24,2,3.429713337,1316525969,1316525969
parpseq,25000000,2048,24,3,2.971951765,1316525969,1316525969
parpseq,25000000,2048,24,4,3.06150985,1316525969,1316525969
parpseq,25000000,2048,24,5,2.952735809,1316525969,1316525969
parpseq,25000000,2048,24,6,3.089556941,1316525969,1316525969
parpseq,25000000,2048,24,7,3.031093525,1316525969,1316525969
sucuri,25000000,2048,24,1,0.5833978615701199,1316525969,1316525969
sucuri,25000000,2048,24,2,0.5827678814530373,1316525969,1316525969
sucuri,25000000,2048,24,3,0.5875007547438145,1316525969,1316525969
sucuri,25000000,2048,24,4,0.6042125783860683,1316525969,1316525969
sucuri,25000000,2048,24,5,0.5768786855041981,1316525969,1316525969
sucuri,25000000,2048,24,6,0.6520260646939278,1316525969,1316525969
sucuri,25000000,2048,24,7,0.5734034664928913,1316525969,1316525969
ribault_c,25000000,2048,32,1,0.631119708,1316525969,1316525969
ribault_c,25000000,2048,32,2,0.606460982,1316525969,1316525969
ribault_c,25000000,2048,32,3,0.669451338,1316525969,1316525969
ribault_c,25000000,2048,32,4,0.566257709,1316525969,1316525969
ribault_c,25000000,2048,32,5,0.612642902,1316525969,1316525969
ribault_c,25000000,2048,32,6,0.572918180,1316525969,1316525969
ribault_c,25000000,2048,32,7,0.588872464,1316525969,1316525969
ribault_rust,25000000,2048,32,1,0.403569992,1316525969,1316525969
ribault_rust,25000000,2048,32,2,0.386932065,1316525969,1316525969
ribault_rust,25000000,2048,32,3,0.384517930,1316525969,1316525969
ribault_rust,25000000,2048,32,4,0.394169017,1316525969,1316525969
ribault_rust,25000000,2048,32,5,0.356797155,1316525969,1316525969
ribault_rust,25000000,2048,32,6,0.387038520,1316525969,1316525969
ribault_rust,25000000,2048,32,7,0.402914166,1316525969,1316525969
ribault_hs,25000000,2048,32,1,0.717780102,1316525969,1316525969
ribault_hs,25000000,2048,32,2,0.647885450,1316525969,1316525969
ribault_hs,25000000,2048,32,3,0.600212888,1316525969,1316525969
ribault_hs,25000000,2048,32,4,0.615999766,1316525969,1316525969
ribault_hs,25000000,2048,32,5,0.672930132,1316525969,1316525969
ribault_hs,25000000,2048,32,6,0.607960802,1316525969,1316525969
ribault_hs,25000000,2048,32,7,0.582439243,1316525969,1316525969
strategies,25000000,2048,32,1,1.308880325,1316525969,1316525969
strategies,25000000,2048,32,2,1.108276303,1316525969,1316525969
strategies,25000000,2048,32,3,1.108525813,1316525969,1316525969
strategies,25000000,2048,32,4,1.6755796,1316525969,1316525969
strategies,25000000,2048,32,5,1.072391606,1316525969,1316525969
strategies,25000000,2048,32,6,1.126356173,1316525969,1316525969
strategies,25000000,2048,32,7,1.137473779,1316525969,1316525969
parpseq,25000000,2048,32,1,2.842908224,1316525969,1316525969
