variant,N,P,rep,seconds,rc
ghc,900000,8,8,1.110093016,0
ghc,900000,8,9,1.018302474,0
ghc,900000,8,10,0.987854723,0
ghc,950000,1,1,1.106933669,0
ghc,950000,1,2,1.051938363,0
ghc,950000,1,3,1.084507247,0
ghc,950000,1,4,1.170326172,0
ghc,950000,1,5,1.209613105,0
ghc,950000,1,6,1.194898615,0
ghc,950000,1,7,1.216400257,0
ghc,950000,1,8,1.181803721,0
ghc,950000,1,9,1.079385422,0
ghc,950000,1,10,1.074280993,0
ghc,950000,2,1,0.841270533,0
ghc,950000,2,2,0.769310423,0
ghc,950000,2,3,0.796534042,0
ghc,950000,2,4,0.807763763,0
ghc,950000,2,5,1.026653736,0
ghc,950000,2,6,1.236200226,0
ghc,950000,2,7,1.067907804,0
ghc,950000,2,8,0.912214018,0
ghc,950000,2,9,0.811887091,0
ghc,950000,2,10,0.926991258,0
ghc,950000,4,1,0.855820411,0
ghc,950000,4,2,0.971522684,0
ghc,950000,4,3,0.848703486,0
ghc,950000,4,4,0.871649568,0
ghc,950000,4,5,0.862069171,0
ghc,950000,4,6,0.88572169,0
ghc,950000,4,7,0.839902071,0
ghc,950000,4,8,0.947812147,0
ghc,950000,4,9,0.859386874,0
ghc,950000,4,10,0.764529579,0
ghc,950000,8,1,1.029754148,0
ghc,950000,8,2,0.96706932,0
ghc,950000,8,3,1.006778002,0
ghc,950000,8,4,0.965920668,0
ghc,950000,8,5,0.995564037,0
ghc,950000,8,6,0.972269837,0
ghc,950000,8,7,1.239684366,0
ghc,950000,8,8,1.537261121,0
ghc,950000,8,9,1.33604588,0
ghc,950000,8,10,1.288537342,0
ghc,1000000,1,1,1.552938919,0
ghc,1000000,1,2,1.25489695,0
ghc,1000000,1,3,1.126441684,0
ghc,1000000,1,4,1.130202037,0
ghc,1000000,1,5,1.143240806,0
ghc,1000000,1,6,1.223070231,0
ghc,1000000,1,7,1.150907732,0
ghc,1000000,1,8,2.477990771,0
ghc,1000000,1,9,1.14499754,0
ghc,1000000,1,10,2.027713783,0
ghc,1000000,2,1,1.072517569,0
ghc,1000000,2,2,0.779047031,0
ghc,1000000,2,3,0.785221518,0
ghc,1000000,2,4,0.915124334,0
ghc,1000000,2,5,0.913410935,0
ghc,1000000,2,6,0.872936586,0
ghc,1000000,2,7,0.829614429,0
ghc,1000000,2,8,1.21797437,0
ghc,1000000,2,9,1.03416448,0
ghc,1000000,2,10,0.877372111,0
ghc,1000000,4,1,0.828906775,0
ghc,1000000,4,2,0.809383693,0
ghc,1000000,4,3,0.830486646,0
ghc,1000000,4,4,0.81358572,0
ghc,1000000,4,5,0.753811074,0
ghc,1000000,4,6,0.977174275,0
ghc,1000000,4,7,0.999683349,0
ghc,1000000,4,8,0.963025337,0
ghc,1000000,4,9,0.842230504,0
ghc,1000000,4,10,0.779389232,0
ghc,1000000,8,1,1.032409964,0
ghc,1000000,8,2,0.943337996,0
ghc,1000000,8,3,1.156211433,0
ghc,1000000,8,4,0.960839818,0
ghc,1000000,8,5,0.940538677,0
ghc,1000000,8,6,1.005720027,0
ghc,1000000,8,7,1.555078664,0
ghc,1000000,8,8,1.110758423,0
ghc,1000000,8,9,1.207850403,0
ghc,1000000,8,10,1.20331686,0
