variant,N,P,rep,seconds,rc
super,1000000,4,2,0.039398,0
super,1000000,4,3,0.043263,0
super,1000000,4,4,0.043416,0
super,1000000,4,5,0.047480,0
super,1000000,4,6,0.051345,0
super,1000000,4,7,0.032675,0
super,1000000,4,8,0.031543,0
super,1000000,4,9,0.044525,0
super,1000000,4,10,0.046073,0
super,1000000,8,1,0.034780,0
super,1000000,8,2,0.045181,0
super,1000000,8,3,0.049841,0
super,1000000,8,4,0.042358,0
super,1000000,8,5,0.054449,0
super,1000000,8,6,0.050963,0
super,1000000,8,7,0.036169,0
super,1000000,8,8,0.035624,0
super,1000000,8,9,0.052211,0
super,1000000,8,10,0.058022,0
